entidad,delitos,acdecttt,acdect1,acdect2,acdect3,acdect4,acdect5,acdect6
"24",91600,"0","0","0","","0","0",""
"24",91900,"5185","NSS","NSS","4964","NSS","NSS","221"
"24",999999,"","","","","","",""
"25",10100,"1413","1198","21","","185","9",""
"25",10200,"18","3","0","","13","2",""
"25",10300,"9","9","0","","0","0",""
"25",10400,"2059","1617","0","","442","0",""
"25",10900,"83","63","0","","20","0",""
"25",20100,"135","99","2","","33","1",""
"25",20200,"2","2","0","","0","0",""
"25",20300,"33","27","1","","5","0",""
"25",20400,"49","33","0","","16","0",""
"25",20500,"2","0","0","","2","0",""
"25",20600,"12","8","0","","4","0",""
"25",20601,"9","8","0","","1","0",""
"25",20602,"0","0","0","","0","0",""
"25",20603,"0","0","0","","0","0",""
"25",20604,"3","0","0","","3","0",""
"25",20609,"0","0","0","","0","0",""
"25",20699,"","","","","","",""
"25",20900,"0","0","0","","0","0",""
"25",30100,"178","115","0","","63","0",""
"25",30200,"4","4","0","","0","0",""
"25",30300,"0","0","0","","0","0",""
"25",30400,"133","107","7","","16","3",""
"25",30500,"39","27","0","","12","0",""
"25",30600,"66","42","0","","24","0",""
"25",30700,"1","1","0","","0","0",""
"25",30900,"0","0","0","","0","0",""
"25",40100,"8819","6163","43","","2598","15",""
"25",40101,"319","263","0","","56","0",""
"25",40102,"401","259","3","","137","2",""
"25",40103,"5083","3394","13","","1671","5",""
"25",40104,"0","0","0","","0","0",""
"25",40105,"28","7","0","","21","0",""
"25",40106,"1","0","0","","1","0",""
"25",40107,"0","0","0","","0","0",""
"25",40108,"0","0","0","","0","0",""
"25",40109,"0","0","0","","0","0",""
"25",40110,"10","8","0","","2","0",""
"25",40111,"0","0","0","","0","0",""
"25",40112,"49","29","9","","11","0",""
"25",40113,"866","599","1","","263","3",""
"25",40114,"73","53","0","","20","0",""
"25",40115,"0","0","0","","0","0",""
"25",40116,"0","0","0","","0","0",""
"25",40119,"1989","1551","17","","416","5",""
"25",40199,"","","","","","",""
"25",40200,"0","0","0","","0","0",""
"25",40300,"678","662","1","","15","0",""
"25",40400,"319","301","0","","18","0",""
"25",40500,"63","49","0","","12","2",""
"25",40501,"0","0","0","","0","0",""
"25",40509,"63","49","0","","12","2",""
"25",40599,"","","","","","",""
"25",40600,"1837","1553","0","","284","0",""
"25",40700,"347","318","0","","29","0",""
"25",40900,"4","4","0","","0","0",""
"25",50100,"1510","920","0","","590","0",""
"25",50200,"257","249","0","","8","0",""
"25",50900,"3","3","0","","0","0",""
"25",60100,"29","22","0","","7","0",""
"25",60101,"18","13","0","","5","0",""
"25",60102,"2","0","0","","2","0",""
"25",60103,"2","2","0","","0","0",""
"25",60104,"0","0","0","","0","0",""
"25",60105,"0","0","0","","0","0",""
"25",60106,"0","0","0","","0","0",""
"25",60109,"7","7","0","","0","0",""
"25",60199,"","","","","","",""
"25",60200,"0","0","0","","0","0",""
"25",60201,"0","0","0","","0","0",""
"25",60202,"0","0","0","","0","0",""
"25",60203,"0","0","0","","0","0",""
"25",60209,"0","0","0","","0","0",""
"25",60299,"","","","","","",""
"25",60300,"0","0","0","","0","0",""
"25",60400,"1","1","0","","0","0",""
"25",60900,"383","363","0","","20","0",""
"25",70100,"322","140","0","","182","0",""
"25",70101,"109","6","0","","103","0",""
"25",70102,"96","30","0","","66","0",""
"25",70103,"6","0","0","","6","0",""
"25",70104,"2","0","0","","2","0",""
"25",70109,"109","104","0","","5","0",""
"25",70199,"","","","","","",""
"25",70200,"0","0","0","","0","0",""
"25",70201,"0","0","0","","0","0",""
"25",70202,"0","0","0","","0","0",""
"25",70203,"0","0","0","","0","0",""
"25",70204,"0","0","0","","0","0",""
"25",70205,"0","0","0","","0","0",""
"25",70206,"0","0","0","","0","0",""
"25",70209,"0","0","0","","0","0",""
"25",70299,"","","","","","",""
"25",70300,"5","4","0","","1","0",""
"25",70400,"0","0","0","","0","0",""
"25",70500,"0","0","0","","0","0",""
"25",70600,"0","0","0","","0","0",""
"25",70900,"2","0","0","","2","0",""
"25",80100,"145","143","0","","2","0",""
"25",80101,"13","13","0","","0","0",""
"25",80102,"115","114","0","","1","0",""
"25",80103,"2","1","0","","1","0",""
"25",80104,"3","3","0","","0","0",""
"25",80105,"0","0","0","","0","0",""
"25",80106,"0","0","0","","0","0",""
"25",80107,"0","0","0","","0","0",""
"25",80109,"12","12","0","","0","0",""
"25",80199,"","","","","","",""
"25",80200,"28","24","0","","4","0",""
"25",80201,"0","0","0","","0","0",""
"25",80209,"28","24","0","","4","0",""
"25",80299,"","","","","","",""
"25",80300,"0","0","0","","0","0",""
"25",80400,"14","1","0","","13","0",""
"25",80900,"0","0","0","","0","0",""
"25",90100,"713","639","0","","74","0",""
"25",90200,"98","88","0","","10","0",""
"25",90300,"61","59","0","","2","0",""
"25",90400,"152","151","0","","1","0",""
"25",90500,"0","0","0","","0","0",""
"25",90501,"0","0","0","","0","0",""
"25",90502,"0","0","0","","0","0",""
"25",90503,"0","0","0","","0","0",""
"25",90509,"0","0","0","","0","0",""
"25",90599,"","","","","","",""
"25",90600,"0","0","0","","0","0",""
"25",90700,"0","0","0","","0","0",""
"25",90701,"0","0","0","","0","0",""
"25",90709,"0","0","0","","0","0",""
"25",90799,"","","","","","",""
"25",90800,"0","0","0","","0","0",""
"25",90900,"0","0","0","","0","0",""
"25",91000,"0","0","0","","0","0",""
"25",91100,"0","0","0","","0","0",""
"25",91200,"110","110","0","","0","0",""
"25",91300,"0","0","0","","0","0",""
"25",91400,"10","9","0","","1","0",""
"25",91500,"8","4","0","","4","0",""
"25",91600,"7","7","0","","0","0",""
"25",91900,"239","232","0","","7","0",""
"25",999999,"","","","","","",""
"26",10100,"NSS","NSS","NSS","","NSS","NSS",""
"26",10200,"NSS","NSS","NSS","","NSS","NSS",""
"26",10300,"NSS","NSS","NSS","","NSS","NSS",""
"26",10400,"NSS","NSS","NSS","","NSS","NSS",""
"26",10900,"NSS","NSS","NSS","","NSS","NSS",""
"26",20100,"NSS","NSS","NSS","","NSS","NSS",""
"26",20200,"NSS","NSS","NSS","","NSS","NSS",""
"26",20300,"NSS","NSS","NSS","","NSS","NSS",""
"26",20400,"NSS","NSS","NSS","","NSS","NSS",""
"26",20500,"NSS","NSS","NSS","","NSS","NSS",""
"26",20600,"NSS","NSS","NSS","","NSS","NSS",""
"26",20601,"NSS","NSS","NSS","","NSS","NSS",""
"26",20602,"NSS","NSS","NSS","","NSS","NSS",""
"26",20603,"NSS","NSS","NSS","","NSS","NSS",""
"26",20604,"NSS","NSS","NSS","","NSS","NSS",""
"26",20609,"NSS","NSS","NSS","","NSS","NSS",""
"26",20699,"","","","","","",""
"26",20900,"NSS","NSS","NSS","","NSS","NSS",""
"26",30100,"NSS","NSS","NSS","","NSS","NSS",""
"26",30200,"NA","NA","NA","","NA","NA",""
"26",30300,"NSS","NSS","NSS","","NSS","NSS",""
"26",30400,"NSS","NSS","NSS","","NSS","NSS",""
"26",30500,"NSS","NSS","NSS","","NSS","NSS",""
"26",30600,"NSS","NSS","NSS","","NSS","NSS",""
"26",30700,"NSS","NSS","NSS","","NSS","NSS",""
"26",30900,"NSS","NSS","NSS","","NSS","NSS",""
"26",40100,"NSS","NSS","NSS","","NSS","NSS",""
"26",40101,"NSS","NSS","NSS","","NSS","NSS",""
"26",40102,"NSS","NSS","NSS","","NSS","NSS",""
"26",40103,"NSS","NSS","NSS","","NSS","NSS",""
"26",40104,"NSS","NSS","NSS","","NSS","NSS",""
"26",40105,"NSS","NSS","NSS","","NSS","NSS",""
"26",40106,"NSS","NSS","NSS","","NSS","NSS",""
"26",40107,"NSS","NSS","NSS","","NSS","NSS",""
"26",40108,"NSS","NSS","NSS","","NSS","NSS",""
"26",40109,"NSS","NSS","NSS","","NSS","NSS",""
"26",40110,"NSS","NSS","NSS","","NSS","NSS",""
"26",40111,"NSS","NSS","NSS","","NSS","NSS",""
"26",40112,"NSS","NSS","NSS","","NSS","NSS",""
"26",40113,"NSS","NSS","NSS","","NSS","NSS",""
"26",40114,"NSS","NSS","NSS","","NSS","NSS",""
"26",40115,"NSS","NSS","NSS","","NSS","NSS",""
"26",40116,"NA","NA","NA","","NA","NA",""
"26",40119,"NSS","NSS","NSS","","NSS","NSS",""
"26",40199,"","","","","","",""
"26",40200,"NSS","NSS","NSS","","NSS","NSS",""
"26",40300,"NSS","NSS","NSS","","NSS","NSS",""
"26",40400,"NSS","NSS","NSS","","NSS","NSS",""
"26",40500,"NSS","NSS","NSS","","NSS","NSS",""
"26",40501,"NSS","NSS","NSS","","NSS","NSS",""
"26",40509,"NSS","NSS","NSS","","NSS","NSS",""
"26",40599,"","","","","","",""
"26",40600,"NSS","NSS","NSS","","NSS","NSS",""
"26",40700,"NSS","NSS","NSS","","NSS","NSS",""
"26",40900,"NSS","NSS","NSS","","NSS","NSS",""
"26",50100,"NSS","NSS","NSS","","NSS","NSS",""
"26",50200,"NSS","NSS","NSS","","NSS","NSS",""
"26",50900,"NSS","NSS","NSS","","NSS","NSS",""
"26",60100,"NSS","NSS","NSS","","NSS","NSS",""
"26",60101,"NSS","NSS","NSS","","NSS","NSS",""
"26",60102,"NSS","NSS","NSS","","NSS","NSS",""
"26",60103,"NSS","NSS","NSS","","NSS","NSS",""
"26",60104,"NSS","NSS","NSS","","NSS","NSS",""
"26",60105,"NA","NA","NA","","NA","NA",""
"26",60106,"NA","NA","NA","","NA","NA",""
"26",60109,"NSS","NSS","NSS","","NSS","NSS",""
"26",60199,"","","","","","",""
"26",60200,"NSS","NSS","NSS","","NSS","NSS",""
"26",60201,"NSS","NSS","NSS","","NSS","NSS",""
"26",60202,"NSS","NSS","NSS","","NSS","NSS",""
"26",60203,"NSS","NSS","NSS","","NSS","NSS",""
"26",60209,"NSS","NSS","NSS","","NSS","NSS",""
"26",60299,"","","","","","",""
"26",60300,"NA","NA","NA","","NA","NA",""
"26",60400,"NA","NA","NA","","NA","NA",""
"26",60900,"NSS","NSS","NSS","","NSS","NSS",""
"26",70100,"NSS","NSS","NSS","","NSS","NSS",""
"26",70101,"NSS","NSS","NSS","","NSS","NSS",""
"26",70102,"NSS","NSS","NSS","","NSS","NSS",""
"26",70103,"NSS","NSS","NSS","","NSS","NSS",""
"26",70104,"NSS","NSS","NSS","","NSS","NSS",""
"26",70109,"NSS","NSS","NSS","","NSS","NSS",""
"26",70199,"","","","","","",""
"26",70200,"NSS","NSS","NSS","","NSS","NSS",""
"26",70201,"NSS","NSS","NSS","","NSS","NSS",""
"26",70202,"NSS","NSS","NSS","","NSS","NSS",""
"26",70203,"NSS","NSS","NSS","","NSS","NSS",""
"26",70204,"NSS","NSS","NSS","","NSS","NSS",""
"26",70205,"NSS","NSS","NSS","","NSS","NSS",""
"26",70206,"NSS","NSS","NSS","","NSS","NSS",""
"26",70209,"NSS","NSS","NSS","","NSS","NSS",""
"26",70299,"","","","","","",""
"26",70300,"NSS","NSS","NSS","","NSS","NSS",""
"26",70400,"NSS","NSS","NSS","","NSS","NSS",""
"26",70500,"NSS","NSS","NSS","","NSS","NSS",""
"26",70600,"NSS","NSS","NSS","","NSS","NSS",""
"26",70900,"NSS","NSS","NSS","","NSS","NSS",""
"26",80100,"NSS","NSS","NSS","","NSS","NSS",""
"26",80101,"NSS","NSS","NSS","","NSS","NSS",""
"26",80102,"NSS","NSS","NSS","","NSS","NSS",""
"26",80103,"NSS","NSS","NSS","","NSS","NSS",""
"26",80104,"NSS","NSS","NSS","","NSS","NSS",""
"26",80105,"NSS","NSS","NSS","","NSS","NSS",""
"26",80106,"NSS","NSS","NSS","","NSS","NSS",""
"26",80107,"NSS","NSS","NSS","","NSS","NSS",""
"26",80109,"NSS","NSS","NSS","","NSS","NSS",""
"26",80199,"","","","","","",""
"26",80200,"NSS","NSS","NSS","","NSS","NSS",""
"26",80201,"NSS","NSS","NSS","","NSS","NSS",""
"26",80209,"NSS","NSS","NSS","","NSS","NSS",""
"26",80299,"","","","","","",""
"26",80300,"NA","NA","NA","","NA","NA",""
"26",80400,"NSS","NSS","NSS","","NSS","NSS",""
"26",80900,"NSS","NSS","NSS","","NSS","NSS",""
"26",90100,"NSS","NSS","NSS","","NSS","NSS",""
"26",90200,"NSS","NSS","NSS","","NSS","NSS",""
"26",90300,"NSS","NSS","NSS","","NSS","NSS",""
"26",90400,"NSS","NSS","NSS","","NSS","NSS",""
"26",90500,"NSS","NSS","NSS","","NSS","NSS",""
"26",90501,"NSS","NSS","NSS","","NSS","NSS",""
"26",90502,"NSS","NSS","NSS","","NSS","NSS",""
"26",90503,"NSS","NSS","NSS","","NSS","NSS",""
"26",90509,"NSS","NSS","NSS","","NSS","NSS",""
"26",90599,"","","","","","",""
"26",90600,"NSS","NSS","NSS","","NSS","NSS",""
"26",90700,"NSS","NSS","NSS","","NSS","NSS",""
"26",90701,"NSS","NSS","NSS","","NSS","NSS",""
"26",90709,"NSS","NSS","NSS","","NSS","NSS",""
"26",90799,"","","","","","",""
"26",90800,"NSS","NSS","NSS","","NSS","NSS",""
"26",90900,"NA","NA","NA","","NA","NA",""
"26",91000,"NSS","NSS","NSS","","NSS","NSS",""
"26",91100,"NA","NA","NA","","NA","NA",""
"26",91200,"NSS","NSS","NSS","","NSS","NSS",""
"26",91300,"NSS","NSS","NSS","","NSS","NSS",""
"26",91400,"NSS","NSS","NSS","","NSS","NSS",""
"26",91500,"NSS","NSS","NSS","","NSS","NSS",""
"26",91600,"NA","NA","NA","","NA","NA",""
"26",91900,"NSS","NSS","NSS","","NSS","NSS",""
"26",999999,"","","","","","",""
"27",10100,"486","0","0","","486","0",""
"27",10200,"35","0","0","","35","0",""
"27",10300,"3","0","0","","3","0",""
"27",10400,"4122","24","0","","4098","0",""
"27",10900,"92","0","0","","92","0",""
"27",20100,"50","0","0","","50","0",""
"27",20200,"0","0","0","","0","0",""
"27",20300,"137","7","0","","130","0",""
"27",20400,"NA","NA","NA","","NA","NA",""
"27",20500,"NA","NA","NA","","NA","NA",""
"27",20600,"2","0","0","","2","0",""
"27",20601,"2","0","0","","2","0",""
"27",20602,"0","0","0","","0","0",""
"27",20603,"0","0","0","","0","0",""
"27",20604,"0","0","0","","0","0",""
"27",20609,"0","0","0","","0","0",""
"27",20699,"","","","","","",""
"27",20900,"122","2","0","","120","0",""
"27",30100,"85","0","0","","85","0",""
"27",30200,"NA","NA","NA","","NA","NA",""
"27",30300,"38","2","0","","36","0",""
"27",30400,"104","0","0","","104","0",""
"27",30500,"1","0","0","","1","0",""
"27",30600,"53","5","0","","48","0",""
"27",30700,"0","0","0","","0","0",""
"27",30900,"1","0","0","","1","0",""
"27",40100,"3438","7","0","","3431","0",""
"27",40101,"0","0","0","","0","0",""
"27",40102,"1151","0","0","","1151","0",""
"27",40103,"437","0","0","","437","0",""
"27",40104,"98","0","0","","98","0",""
"27",40105,"522","7","0","","515","0",""
"27",40106,"0","0","0","","0","0",""
"27",40107,"0","0","0","","0","0",""
"27",40108,"0","0","0","","0","0",""
"27",40109,"0","0","0","","0","0",""
"27",40110,"0","0","0","","0","0",""
"27",40111,"0","0","0","","0","0",""
"27",40112,"0","0","0","","0","0",""
"27",40113,"687","0","0","","687","0",""
"27",40114,"543","0","0","","543","0",""
"27",40115,"0","0","0","","0","0",""
"27",40116,"0","0","0","","0","0",""
"27",40119,"0","0","0","","0","0",""
"27",40199,"","","","","","",""
"27",40200,"0","0","0","","0","0",""
"27",40300,"622","1","0","","621","0",""
"27",40400,"92","2","0","","90","0",""
"27",40500,"24","0","0","","24","0",""
"27",40501,"24","0","0","","24","0",""
"27",40509,"0","0","0","","0","0",""
"27",40599,"","","","","","",""
"27",40600,"853","6","0","","847","0",""
"27",40700,"133","0","0","","133","0",""
"27",40900,"9","0","0","","9","0",""
"27",50100,"2565","209","0","","2356","0",""
"27",50200,"982","5","0","","977","0",""
"27",50900,"0","0","0","","0","0",""
"27",60100,"125","0","0","","125","0",""
"27",60101,"23","0","0","","23","0",""
"27",60102,"0","0","0","","0","0",""
"27",60103,"0","0","0","","0","0",""
"27",60104,"0","0","0","","0","0",""
"27",60105,"0","0","0","","0","0",""
"27",60106,"102","0","0","","102","0",""
"27",60109,"0","0","0","","0","0",""
"27",60199,"","","","","","",""
"27",60200,"0","0","0","","0","0",""
"27",60201,"0","0","0","","0","0",""
"27",60202,"0","0","0","","0","0",""
"27",60203,"0","0","0","","0","0",""
"27",60209,"0","0","0","","0","0",""
"27",60299,"","","","","","",""
"27",60300,"0","0","0","","0","0",""
"27",60400,"0","0","0","","0","0",""
"27",60900,"8","0","0","","8","0",""
"27",70100,"1","0","0","","1","0",""
"27",70101,"1","0","0","","1","0",""
"27",70102,"0","0","0","","0","0",""
"27",70103,"0","0","0","","0","0",""
"27",70104,"0","0","0","","0","0",""
"27",70109,"0","0","0","","0","0",""
"27",70199,"","","","","","",""
"27",70200,"0","0","0","","0","0",""
"27",70201,"0","0","0","","0","0",""
"27",70202,"0","0","0","","0","0",""
"27",70203,"0","0","0","","0","0",""
"27",70204,"0","0","0","","0","0",""
"27",70205,"0","0","0","","0","0",""
"27",70206,"0","0","0","","0","0",""
"27",70209,"0","0","0","","0","0",""
"27",70299,"","","","","","",""
"27",70300,"1","0","0","","1","0",""
"27",70400,"0","0","0","","0","0",""
"27",70500,"0","0","0","","0","0",""
"27",70600,"0","0","0","","0","0",""
"27",70900,"0","0","0","","0","0",""
"27",80100,"5","0","0","","5","0",""
"27",80101,"0","0","0","","0","0",""
"27",80102,"3","0","0","","3","0",""
"27",80103,"2","0","0","","2","0",""
"27",80104,"0","0","0","","0","0",""
"27",80105,"0","0","0","","0","0",""
"27",80106,"0","0","0","","0","0",""
"27",80107,"0","0","0","","0","0",""
"27",80109,"0","0","0","","0","0",""
"27",80199,"","","","","","",""
"27",80200,"0","0","0","","0","0",""
"27",80201,"0","0","0","","0","0",""
"27",80209,"0","0","0","","0","0",""
"27",80299,"","","","","","",""
"27",80300,"0","0","0","","0","0",""
"27",80400,"2","0","0","","2","0",""
"27",80900,"0","0","0","","0","0",""
"27",90100,"1451","19","0","","1432","0",""
"27",90200,"189","2","0","","187","0",""
"27",90300,"0","0","0","","0","0",""
"27",90400,"0","0","0","","0","0",""
"27",90500,"0","0","0","","0","0",""
"27",90501,"0","0","0","","0","0",""
"27",90502,"0","0","0","","0","0",""
"27",90503,"0","0","0","","0","0",""
"27",90509,"0","0","0","","0","0",""
"27",90599,"","","","","","",""
"27",90600,"0","0","0","","0","0",""
"27",90700,"0","0","0","","0","0",""
"27",90701,"0","0","0","","0","0",""
"27",90709,"0","0","0","","0","0",""
"27",90799,"","","","","","",""
"27",90800,"0","0","0","","0","0",""
"27",90900,"0","0","0","","0","0",""
"27",91000,"0","0","0","","0","0",""
"27",91100,"0","0","0","","0","0",""
"27",91200,"0","0","0","","0","0",""
"27",91300,"0","0","0","","0","0",""
"27",91400,"0","0","0","","0","0",""
"27",91500,"0","0","0","","0","0",""
"27",91600,"0","0","0","","0","0",""
"27",91900,"2223","245","0","","1978","0",""
"27",999999,"","","","","","",""
"28",10100,"219","38","26","","155","0",""
"28",10200,"0","0","0","","0","0",""
"28",10300,"20","0","0","","20","0",""
"28",10400,"1921","73","0","","1848","0",""
"28",10900,"3","3","0","","0","0",""
"28",20100,"89","51","0","","38","0",""
"28",20200,"0","0","0","","0","0",""
"28",20300,"341","15","0","","326","0",""
"28",20400,"0","0","0","","0","0",""
"28",20500,"4","3","0","","1","0",""
"28",20600,"1","0","1","","0","0",""
"28",20601,"0","0","0","","0","0",""
"28",20602,"1","0","1","","0","0",""
"28",20603,"0","0","0","","0","0",""
"28",20604,"0","0","0","","0","0",""
"28",20609,"0","0","0","","0","0",""
"28",20699,"","","","","","",""
"28",20900,"0","0","0","","0","0",""
"28",30100,"53","0","0","","53","0",""
"28",30200,"23","0","0","","23","0",""
"28",30300,"7","0","0","","7","0",""
"28",30400,"89","0","0","","89","0",""
"28",30500,"0","0","0","","0","0",""
"28",30600,"33","3","0","","30","0",""
"28",30700,"1","0","0","","1","0",""
"28",30900,"135","18","0","","117","0",""
"28",40100,"7141","1251","7","","5847","36",""
"28",40101,"1604","178","0","","1426","0",""
"28",40102,"1264","309","0","","955","0",""
"28",40103,"1830","399","0","","1431","0",""
"28",40104,"0","0","0","","0","0",""
"28",40105,"468","70","0","","398","0",""
"28",40106,"0","0","0","","0","0",""
"28",40107,"0","0","0","","0","0",""
"28",40108,"10","1","0","","9","0",""
"28",40109,"0","0","0","","0","0",""
"28",40110,"0","0","0","","0","0",""
"28",40111,"0","0","0","","0","0",""
"28",40112,"5","0","0","","5","0",""
"28",40113,"1107","130","0","","977","0",""
"28",40114,"83","39","0","","44","0",""
"28",40115,"4","1","0","","3","0",""
"28",40116,"0","0","0","","0","0",""
"28",40119,"766","124","7","","599","36",""
"28",40199,"","","","","","",""
"28",40200,"0","0","0","","0","0",""
"28",40300,"451","96","0","","355","0",""
"28",40400,"295","25","0","","270","0",""
"28",40500,"3","0","3","","0","0",""
"28",40501,"3","0","3","","0","0",""
"28",40509,"0","0","0","","0","0",""
"28",40599,"","","","","","",""
"28",40600,"1427","60","0","","1367","0",""
"28",40700,"176","16","0","","160","0",""
"28",40900,"0","0","0","","0","0",""
"28",50100,"3874","29","0","","3845","0",""
"28",50200,"975","93","0","","882","0",""
"28",50900,"4","0","0","","4","0",""
"28",60100,"7","1","0","","6","0",""
"28",60101,"6","1","0","","5","0",""
"28",60102,"0","0","0","","0","0",""
"28",60103,"0","0","0","","0","0",""
"28",60104,"1","0","0","","1","0",""
"28",60105,"0","0","0","","0","0",""
"28",60106,"0","0","0","","0","0",""
"28",60109,"0","0","0","","0","0",""
"28",60199,"","","","","","",""
"28",60200,"4","0","0","","4","0",""
"28",60201,"0","0","0","","0","0",""
"28",60202,"4","0","0","","4","0",""
"28",60203,"0","0","0","","0","0",""
"28",60209,"0","0","0","","0","0",""
"28",60299,"","","","","","",""
"28",60300,"0","0","0","","0","0",""
"28",60400,"4","0","0","","4","0",""
"28",60900,"121","93","0","","28","0",""
"28",70100,"285","199","0","","86","0",""
"28",70101,"85","54","0","","31","0",""
"28",70102,"2","1","0","","1","0",""
"28",70103,"153","144","0","","9","0",""
"28",70104,"0","0","0","","0","0",""
"28",70109,"45","0","0","","45","0",""
"28",70199,"","","","","","",""
"28",70200,"0","0","0","","0","0",""
"28",70201,"0","0","0","","0","0",""
"28",70202,"0","0","0","","0","0",""
"28",70203,"0","0","0","","0","0",""
"28",70204,"0","0","0","","0","0",""
"28",70205,"0","0","0","","0","0",""
"28",70206,"0","0","0","","0","0",""
"28",70209,"0","0","0","","0","0",""
"28",70299,"","","","","","",""
"28",70300,"2","1","0","","1","0",""
"28",70400,"57","50","0","","7","0",""
"28",70500,"0","0","0","","0","0",""
"28",70600,"0","0","0","","0","0",""
"28",70900,"8","0","0","","8","0",""
"28",80100,"87","15","0","","72","0",""
"28",80101,"1","1","0","","0","0",""
"28",80102,"82","13","0","","69","0",""
"28",80103,"3","1","0","","2","0",""
"28",80104,"1","0","0","","1","0",""
"28",80105,"0","0","0","","0","0",""
"28",80106,"0","0","0","","0","0",""
"28",80107,"0","0","0","","0","0",""
"28",80109,"0","0","0","","0","0",""
"28",80199,"","","","","","",""
"28",80200,"0","0","0","","0","0",""
"28",80201,"0","0","0","","0","0",""
"28",80209,"0","0","0","","0","0",""
"28",80299,"","","","","","",""
"28",80300,"0","0","0","","0","0",""
"28",80400,"21","20","0","","1","0",""
"28",80900,"0","0","0","","0","0",""
"28",90100,"1285","19","0","","1266","0",""
"28",90200,"137","3","0","","134","0",""
"28",90300,"21","9","0","","12","0",""
"28",90400,"80","3","0","","77","0",""
"28",90500,"3","0","0","","3","0",""
"28",90501,"0","0","0","","0","0",""
"28",90502,"0","0","0","","0","0",""
"28",90503,"0","0","0","","0","0",""
"28",90509,"3","0","0","","3","0",""
"28",90599,"","","","","","",""
"28",90600,"5","1","0","","4","0",""
"28",90700,"0","0","0","","0","0",""
"28",90701,"0","0","0","","0","0",""
"28",90709,"0","0","0","","0","0",""
"28",90799,"","","","","","",""
"28",90800,"0","0","0","","0","0",""
"28",90900,"0","0","0","","0","0",""
"28",91000,"0","0","0","","0","0",""
"28",91100,"0","0","0","","0","0",""
"28",91200,"3","0","0","","3","0",""
"28",91300,"0","0","0","","0","0",""
"28",91400,"31","17","0","","14","0",""
"28",91500,"55","1","0","","54","0",""
"28",91600,"0","0","0","","0","0",""
"28",91900,"681","340","0","","341","0",""
"28",999999,"","","","","","",""
"29",10100,"122","32","0","","90","0",""
"29",10200,"0","0","0","","0","0",""
"29",10300,"0","0","0","","0","0",""
"29",10400,"160","60","0","","100","0",""
"29",10900,"0","0","0","","0","0",""
"29",20100,"0","0","0","","0","0",""
"29",20200,"0","0","0","","0","0",""
"29",20300,"0","0","0","","0","0",""
"29",20400,"0","0","0","","0","0",""
"29",20500,"0","0","0","","0","0",""
"29",20600,"4","4","0","","0","0",""
"29",20601,"4","4","0","","0","0",""
"29",20602,"0","0","0","","0","0",""
"29",20603,"0","0","0","","0","0",""
"29",20604,"0","0","0","","0","0",""
"29",20609,"0","0","0","","0","0",""
"29",20699,"","","","","","",""
"29",20900,"0","0","0","","0","0",""
"29",30100,"8","1","0","","7","0",""
"29",30200,"0","0","0","","0","0",""
"29",30300,"0","0","0","","0","0",""
"29",30400,"18","10","0","","8","0",""
"29",30500,"0","0","0","","0","0",""
"29",30600,"0","0","0","","0","0",""
"29",30700,"0","0","0","","0","0",""
"29",30900,"0","0","0","","0","0",""
"29",40100,"597","555","0","","42","0",""
"29",40101,"0","0","0","","0","0",""
"29",40102,"108","99","0","","9","0",""
"29",40103,"133","125","0","","8","0",""
"29",40104,"19","12","0","","7","0",""
"29",40105,"13","12","0","","1","0",""
"29",40106,"0","0","0","","0","0",""
"29",40107,"0","0","0","","0","0",""
"29",40108,"10","10","0","","0","0",""
"29",40109,"1","1","0","","0","0",""
"29",40110,"0","0","0","","0","0",""
"29",40111,"8","5","0","","3","0",""
"29",40112,"0","0","0","","0","0",""
"29",40113,"127","123","0","","4","0",""
"29",40114,"33","33","0","","0","0",""
"29",40115,"0","0","0","","0","0",""
"29",40116,"0","0","0","","0","0",""
"29",40119,"145","135","0","","10","0",""
"29",40199,"","","","","","",""
"29",40200,"0","0","0","","0","0",""
"29",40300,"205","200","0","","5","0",""
"29",40400,"34","34","0","","0","0",""
"29",40500,"0","0","0","","0","0",""
"29",40501,"0","0","0","","0","0",""
"29",40509,"0","0","0","","0","0",""
"29",40599,"","","","","","",""
"29",40600,"5","5","0","","0","0",""
"29",40700,"22","22","0","","0","0",""
"29",40900,"0","0","0","","0","0",""
"29",50100,"0","0","0","","0","0",""
"29",50200,"151","150","0","","1","0",""
"29",50900,"7","6","0","","1","0",""
"29",60100,"0","0","0","","0","0",""
"29",60101,"0","0","0","","0","0",""
"29",60102,"0","0","0","","0","0",""
"29",60103,"0","0","0","","0","0",""
"29",60104,"0","0","0","","0","0",""
"29",60105,"0","0","0","","0","0",""
"29",60106,"0","0","0","","0","0",""
"29",60109,"0","0","0","","0","0",""
"29",60199,"","","","","","",""
"29",60200,"4","0","0","","4","0",""
"29",60201,"4","0","0","","4","0",""
"29",60202,"0","0","0","","0","0",""
"29",60203,"0","0","0","","0","0",""
"29",60209,"0","0","0","","0","0",""
"29",60299,"","","","","","",""
"29",60300,"0","0","0","","0","0",""
"29",60400,"0","0","0","","0","0",""
"29",60900,"0","0","0","","0","0",""
"29",70100,"20","18","0","","2","0",""
"29",70101,"20","18","0","","2","0",""
"29",70102,"0","0","0","","0","0",""
"29",70103,"0","0","0","","0","0",""
"29",70104,"0","0","0","","0","0",""
"29",70109,"0","0","0","","0","0",""
"29",70199,"","","","","","",""
