entidad,ubic_geo,delitos,totalca1
"05","5014",50200,"0"
"05","5014",50900,"0"
"05","5014",60100,"0"
"05","5014",60101,"0"
"05","5014",60102,"0"
"05","5014",60103,"0"
"05","5014",60104,"0"
"05","5014",60105,"0"
"05","5014",60106,"0"
"05","5014",60109,"0"
"05","5014",60199,""
"05","5014",60200,"0"
"05","5014",60201,"0"
"05","5014",60202,"0"
"05","5014",60203,"0"
"05","5014",60209,"0"
"05","5014",60299,""
"05","5014",60300,"0"
"05","5014",60400,"0"
"05","5014",60900,"1"
"05","5014",70100,"0"
"05","5014",70101,"0"
"05","5014",70102,"0"
"05","5014",70103,"0"
"05","5014",70104,"0"
"05","5014",70109,"0"
"05","5014",70199,""
"05","5014",70200,"0"
"05","5014",70201,"0"
"05","5014",70202,"0"
"05","5014",70203,"0"
"05","5014",70204,"0"
"05","5014",70205,"0"
"05","5014",70206,"0"
"05","5014",70209,"0"
"05","5014",70299,""
"05","5014",70300,"0"
"05","5014",70400,"0"
"05","5014",70500,"0"
"05","5014",70600,"0"
"05","5014",70900,"1"
"05","5014",80100,"0"
"05","5014",80101,"0"
"05","5014",80102,"0"
"05","5014",80103,"0"
"05","5014",80104,"0"
"05","5014",80105,"0"
"05","5014",80106,"0"
"05","5014",80107,"0"
"05","5014",80109,"0"
"05","5014",80199,""
"05","5014",80200,"0"
"05","5014",80201,"0"
"05","5014",80209,"0"
"05","5014",80299,""
"05","5014",80300,"0"
"05","5014",80400,"0"
"05","5014",80900,"0"
"05","5014",90100,"0"
"05","5014",90200,"0"
"05","5014",90300,"NSS"
"05","5014",90400,"0"
"05","5014",90500,"0"
"05","5014",90501,"0"
"05","5014",90502,"0"
"05","5014",90503,"0"
"05","5014",90509,"0"
"05","5014",90599,""
"05","5014",90600,"0"
"05","5014",90700,"0"
"05","5014",90701,"0"
"05","5014",90709,"0"
"05","5014",90799,""
"05","5014",90800,"0"
"05","5014",90900,"0"
"05","5014",91000,"0"
"05","5014",91100,"0"
"05","5014",91200,"0"
"05","5014",91300,"0"
"05","5014",91400,"0"
"05","5014",91500,"0"
"05","5014",91600,"0"
"05","5014",91900,"0"
"05","5014",999999,""
"05","5017",10100,"0"
"05","5017",10200,"0"
"05","5017",10300,"0"
"05","5017",10400,"0"
"05","5017",10900,"0"
"05","5017",20100,"0"
"05","5017",20200,"NSS"
"05","5017",20300,"0"
"05","5017",20400,"0"
"05","5017",20500,"0"
"05","5017",20600,"0"
"05","5017",20601,"0"
"05","5017",20602,"0"
"05","5017",20603,"0"
"05","5017",20604,"0"
"05","5017",20609,"0"
"05","5017",20699,""
"05","5017",20900,"0"
"05","5017",30100,"0"
"05","5017",30200,"0"
"05","5017",30300,"0"
"05","5017",30400,"0"
"05","5017",30500,"0"
"05","5017",30600,"0"
"05","5017",30700,"0"
"05","5017",30900,"0"
"05","5017",40100,"1"
"05","5017",40101,"0"
"05","5017",40102,"0"
"05","5017",40103,"0"
"05","5017",40104,"0"
"05","5017",40105,"0"
"05","5017",40106,"0"
"05","5017",40107,"0"
"05","5017",40108,"0"
"05","5017",40109,"0"
"05","5017",40110,"0"
"05","5017",40111,"1"
"05","5017",40112,"0"
"05","5017",40113,"0"
"05","5017",40114,"0"
"05","5017",40115,"0"
"05","5017",40116,"0"
"05","5017",40119,"0"
"05","5017",40199,""
"05","5017",40200,"0"
"05","5017",40300,"0"
"05","5017",40400,"0"
"05","5017",40500,"0"
"05","5017",40501,"0"
"05","5017",40509,"0"
"05","5017",40599,""
"05","5017",40600,"0"
"05","5017",40700,"0"
"05","5017",40900,"0"
"05","5017",50100,"0"
"05","5017",50200,"0"
"05","5017",50900,"0"
"05","5017",60100,"0"
"05","5017",60101,"0"
"05","5017",60102,"0"
"05","5017",60103,"0"
"05","5017",60104,"0"
"05","5017",60105,"0"
"05","5017",60106,"0"
"05","5017",60109,"0"
"05","5017",60199,""
"05","5017",60200,"0"
"05","5017",60201,"0"
"05","5017",60202,"0"
"05","5017",60203,"0"
"05","5017",60209,"0"
"05","5017",60299,""
"05","5017",60300,"0"
"05","5017",60400,"0"
"05","5017",60900,"0"
"05","5017",70100,"5"
"05","5017",70101,"1"
"05","5017",70102,"0"
"05","5017",70103,"0"
"05","5017",70104,"NSS"
"05","5017",70109,"NSS"
"05","5017",70199,""
"05","5017",70200,"0"
"05","5017",70201,"0"
"05","5017",70202,"0"
"05","5017",70203,"0"
"05","5017",70204,"0"
"05","5017",70205,"0"
"05","5017",70206,"0"
"05","5017",70209,"0"
"05","5017",70299,""
"05","5017",70300,"0"
"05","5017",70400,"0"
"05","5017",70500,"0"
"05","5017",70600,"0"
"05","5017",70900,"0"
"05","5017",80100,"0"
"05","5017",80101,"0"
"05","5017",80102,"0"
"05","5017",80103,"0"
"05","5017",80104,"0"
"05","5017",80105,"0"
"05","5017",80106,"0"
"05","5017",80107,"0"
"05","5017",80109,"0"
"05","5017",80199,""
"05","5017",80200,"0"
"05","5017",80201,"0"
"05","5017",80209,"0"
"05","5017",80299,""
"05","5017",80300,"0"
"05","5017",80400,"0"
"05","5017",80900,"0"
"05","5017",90100,"0"
"05","5017",90200,"0"
"05","5017",90300,"NSS"
"05","5017",90400,"0"
"05","5017",90500,"1"
"05","5017",90501,"NSS"
"05","5017",90502,"NSS"
"05","5017",90503,"NSS"
"05","5017",90509,"NSS"
"05","5017",90599,""
"05","5017",90600,"0"
"05","5017",90700,"0"
"05","5017",90701,"0"
"05","5017",90709,"0"
"05","5017",90799,""
"05","5017",90800,"0"
"05","5017",90900,"0"
"05","5017",91000,"0"
"05","5017",91100,"0"
"05","5017",91200,"0"
"05","5017",91300,"0"
"05","5017",91400,"0"
"05","5017",91500,"0"
"05","5017",91600,"0"
"05","5017",91900,"0"
"05","5017",999999,""
"05","5018",10100,"10"
"05","5018",10200,"0"
"05","5018",10300,"0"
"05","5018",10400,"1"
"05","5018",10900,"0"
"05","5018",20100,"0"
"05","5018",20200,"NSS"
"05","5018",20300,"0"
"05","5018",20400,"0"
"05","5018",20500,"0"
"05","5018",20600,"2"
"05","5018",20601,"NSS"
"05","5018",20602,"1"
"05","5018",20603,"0"
"05","5018",20604,"NSS"
"05","5018",20609,"NSS"
"05","5018",20699,""
"05","5018",20900,"0"
"05","5018",30100,"2"
"05","5018",30200,"0"
"05","5018",30300,"0"
"05","5018",30400,"4"
"05","5018",30500,"0"
"05","5018",30600,"0"
"05","5018",30700,"0"
"05","5018",30900,"0"
"05","5018",40100,"25"
"05","5018",40101,"NSS"
"05","5018",40102,"6"
"05","5018",40103,"1"
"05","5018",40104,"0"
"05","5018",40105,"NSS"
"05","5018",40106,"0"
"05","5018",40107,"2"
"05","5018",40108,"0"
"05","5018",40109,"NSS"
"05","5018",40110,"NSS"
"05","5018",40111,"0"
"05","5018",40112,"0"
"05","5018",40113,"5"
"05","5018",40114,"1"
"05","5018",40115,"0"
"05","5018",40116,"NSS"
"05","5018",40119,"NSS"
"05","5018",40199,""
"05","5018",40200,"0"
"05","5018",40300,"9"
"05","5018",40400,"1"
"05","5018",40500,"4"
"05","5018",40501,"NSS"
"05","5018",40509,"NSS"
"05","5018",40599,""
"05","5018",40600,"12"
"05","5018",40700,"2"
"05","5018",40900,"1"
"05","5018",50100,"11"
"05","5018",50200,"2"
"05","5018",50900,"0"
"05","5018",60100,"0"
"05","5018",60101,"0"
"05","5018",60102,"0"
"05","5018",60103,"0"
"05","5018",60104,"0"
"05","5018",60105,"0"
"05","5018",60106,"0"
"05","5018",60109,"0"
"05","5018",60199,""
"05","5018",60200,"0"
"05","5018",60201,"0"
"05","5018",60202,"0"
"05","5018",60203,"0"
"05","5018",60209,"0"
"05","5018",60299,""
"05","5018",60300,"9"
"05","5018",60400,"0"
"05","5018",60900,"0"
"05","5018",70100,"115"
"05","5018",70101,"21"
"05","5018",70102,"1"
"05","5018",70103,"0"
"05","5018",70104,"NSS"
"05","5018",70109,"NSS"
"05","5018",70199,""
"05","5018",70200,"0"
"05","5018",70201,"0"
"05","5018",70202,"0"
"05","5018",70203,"0"
"05","5018",70204,"0"
"05","5018",70205,"0"
"05","5018",70206,"0"
"05","5018",70209,"0"
"05","5018",70299,""
"05","5018",70300,"0"
"05","5018",70400,"0"
"05","5018",70500,"0"
"05","5018",70600,"0"
"05","5018",70900,"0"
"05","5018",80100,"1"
"05","5018",80101,"1"
"05","5018",80102,"0"
"05","5018",80103,"0"
"05","5018",80104,"0"
"05","5018",80105,"0"
"05","5018",80106,"0"
"05","5018",80107,"0"
"05","5018",80109,"0"
"05","5018",80199,""
"05","5018",80200,"0"
"05","5018",80201,"0"
"05","5018",80209,"0"
"05","5018",80299,""
"05","5018",80300,"0"
"05","5018",80400,"0"
"05","5018",80900,"0"
"05","5018",90100,"1"
"05","5018",90200,"0"
"05","5018",90300,"1"
"05","5018",90400,"1"
"05","5018",90500,"0"
"05","5018",90501,"0"
"05","5018",90502,"0"
"05","5018",90503,"0"
"05","5018",90509,"0"
"05","5018",90599,""
"05","5018",90600,"0"
"05","5018",90700,"0"
"05","5018",90701,"0"
"05","5018",90709,"0"
"05","5018",90799,""
"05","5018",90800,"0"
"05","5018",90900,"0"
"05","5018",91000,"0"
"05","5018",91100,"0"
"05","5018",91200,"0"
"05","5018",91300,"0"
"05","5018",91400,"0"
"05","5018",91500,"0"
"05","5018",91600,"0"
"05","5018",91900,"4"
"05","5018",999999,""
"05","5020",10100,"3"
"05","5020",10200,"0"
"05","5020",10300,"0"
"05","5020",10400,"13"
"05","5020",10900,"0"
"05","5020",20100,"0"
"05","5020",20200,"NSS"
"05","5020",20300,"0"
"05","5020",20400,"0"
"05","5020",20500,"0"
"05","5020",20600,"0"
"05","5020",20601,"0"
"05","5020",20602,"0"
"05","5020",20603,"0"
"05","5020",20604,"0"
"05","5020",20609,"0"
"05","5020",20699,""
"05","5020",20900,"0"
"05","5020",30100,"1"
"05","5020",30200,"0"
"05","5020",30300,"0"
"05","5020",30400,"1"
"05","5020",30500,"1"
"05","5020",30600,"0"
"05","5020",30700,"0"
"05","5020",30900,"0"
"05","5020",40100,"6"
"05","5020",40101,"NSS"
"05","5020",40102,"3"
"05","5020",40103,"1"
"05","5020",40104,"0"
"05","5020",40105,"NSS"
"05","5020",40106,"0"
"05","5020",40107,"0"
"05","5020",40108,"0"
"05","5020",40109,"NSS"
"05","5020",40110,"NSS"
"05","5020",40111,"0"
"05","5020",40112,"0"
"05","5020",40113,"1"
"05","5020",40114,"0"
"05","5020",40115,"0"
"05","5020",40116,"NSS"
"05","5020",40119,"NSS"
"05","5020",40199,""
"05","5020",40200,"0"
"05","5020",40300,"0"
"05","5020",40400,"0"
"05","5020",40500,"2"
"05","5020",40501,"NSS"
"05","5020",40509,"NSS"
"05","5020",40599,""
"05","5020",40600,"4"
"05","5020",40700,"0"
"05","5020",40900,"0"
"05","5020",50100,"15"
"05","5020",50200,"1"
"05","5020",50900,"0"
"05","5020",60100,"0"
"05","5020",60101,"0"
"05","5020",60102,"0"
"05","5020",60103,"0"
"05","5020",60104,"0"
"05","5020",60105,"0"
"05","5020",60106,"0"
"05","5020",60109,"0"
"05","5020",60199,""
"05","5020",60200,"0"
"05","5020",60201,"0"
"05","5020",60202,"0"
"05","5020",60203,"0"
"05","5020",60209,"0"
"05","5020",60299,""
"05","5020",60300,"0"
"05","5020",60400,"0"
"05","5020",60900,"0"
"05","5020",70100,"16"
"05","5020",70101,"4"
"05","5020",70102,"0"
"05","5020",70103,"0"
"05","5020",70104,"NSS"
"05","5020",70109,"NSS"
"05","5020",70199,""
"05","5020",70200,"0"
"05","5020",70201,"0"
"05","5020",70202,"0"
"05","5020",70203,"0"
"05","5020",70204,"0"
"05","5020",70205,"0"
"05","5020",70206,"0"
"05","5020",70209,"0"
"05","5020",70299,""
"05","5020",70300,"0"
"05","5020",70400,"0"
"05","5020",70500,"0"
"05","5020",70600,"0"
"05","5020",70900,"0"
"05","5020",80100,"0"
"05","5020",80101,"0"
"05","5020",80102,"0"
"05","5020",80103,"0"
"05","5020",80104,"0"
"05","5020",80105,"0"
"05","5020",80106,"0"
"05","5020",80107,"0"
"05","5020",80109,"0"
"05","5020",80199,""
"05","5020",80200,"0"
"05","5020",80201,"0"
"05","5020",80209,"0"
"05","5020",80299,""
"05","5020",80300,"0"
"05","5020",80400,"0"
"05","5020",80900,"0"
"05","5020",90100,"0"
"05","5020",90200,"0"
"05","5020",90300,"NSS"
"05","5020",90400,"0"
"05","5020",90500,"0"
"05","5020",90501,"0"
"05","5020",90502,"0"
"05","5020",90503,"0"
"05","5020",90509,"0"
"05","5020",90599,""
"05","5020",90600,"0"
"05","5020",90700,"0"
"05","5020",90701,"0"
"05","5020",90709,"0"
"05","5020",90799,""
"05","5020",90800,"0"
"05","5020",90900,"0"
"05","5020",91000,"0"
"05","5020",91100,"0"
"05","5020",91200,"0"
"05","5020",91300,"0"
"05","5020",91400,"0"
"05","5020",91500,"0"
"05","5020",91600,"0"
"05","5020",91900,"1"
"05","5020",999999,""
"05","5022",10100,"2"
"05","5022",10200,"0"
"05","5022",10300,"0"
"05","5022",10400,"0"
"05","5022",10900,"0"
"05","5022",20100,"0"
"05","5022",20200,"NSS"
"05","5022",20300,"0"
"05","5022",20400,"0"
"05","5022",20500,"0"
"05","5022",20600,"0"
"05","5022",20601,"0"
"05","5022",20602,"0"
"05","5022",20603,"0"
"05","5022",20604,"0"
"05","5022",20609,"0"
"05","5022",20699,""
"05","5022",20900,"0"
"05","5022",30100,"0"
"05","5022",30200,"0"
"05","5022",30300,"0"
"05","5022",30400,"0"
"05","5022",30500,"0"
"05","5022",30600,"0"
"05","5022",30700,"0"
"05","5022",30900,"0"
"05","5022",40100,"6"
"05","5022",40101,"NSS"
"05","5022",40102,"1"
"05","5022",40103,"0"
"05","5022",40104,"1"
"05","5022",40105,"NSS"
"05","5022",40106,"0"
"05","5022",40107,"1"
"05","5022",40108,"0"
"05","5022",40109,"NSS"
"05","5022",40110,"NSS"
"05","5022",40111,"0"
"05","5022",40112,"0"
"05","5022",40113,"0"
"05","5022",40114,"0"
"05","5022",40115,"0"
"05","5022",40116,"NSS"
"05","5022",40119,"NSS"
"05","5022",40199,""
"05","5022",40200,"0"
"05","5022",40300,"0"
"05","5022",40400,"0"
"05","5022",40500,"0"
"05","5022",40501,"0"
"05","5022",40509,"0"
"05","5022",40599,""
"05","5022",40600,"0"
"05","5022",40700,"0"
"05","5022",40900,"0"
"05","5022",50100,"1"
"05","5022",50200,"0"
"05","5022",50900,"0"
"05","5022",60100,"0"
"05","5022",60101,"0"
"05","5022",60102,"0"
"05","5022",60103,"0"
"05","5022",60104,"0"
"05","5022",60105,"0"
"05","5022",60106,"0"
"05","5022",60109,"0"
"05","5022",60199,""
"05","5022",60200,"0"
"05","5022",60201,"0"
"05","5022",60202,"0"
"05","5022",60203,"0"
"05","5022",60209,"0"
"05","5022",60299,""
"05","5022",60300,"0"
"05","5022",60400,"0"
"05","5022",60900,"0"
"05","5022",70100,"0"
"05","5022",70101,"0"
"05","5022",70102,"0"
"05","5022",70103,"0"
"05","5022",70104,"0"
"05","5022",70109,"0"
"05","5022",70199,""
"05","5022",70200,"0"
"05","5022",70201,"0"
"05","5022",70202,"0"
"05","5022",70203,"0"
"05","5022",70204,"0"
"05","5022",70205,"0"
"05","5022",70206,"0"
"05","5022",70209,"0"
"05","5022",70299,""
"05","5022",70300,"0"
"05","5022",70400,"0"
"05","5022",70500,"0"
"05","5022",70600,"0"
"05","5022",70900,"0"
"05","5022",80100,"0"
"05","5022",80101,"0"
"05","5022",80102,"0"
"05","5022",80103,"0"
"05","5022",80104,"0"
"05","5022",80105,"0"
"05","5022",80106,"0"
"05","5022",80107,"0"
"05","5022",80109,"0"
"05","5022",80199,""
"05","5022",80200,"0"
"05","5022",80201,"0"
"05","5022",80209,"0"
"05","5022",80299,""
"05","5022",80300,"0"
"05","5022",80400,"0"
"05","5022",80900,"0"
"05","5022",90100,"0"
"05","5022",90200,"0"
"05","5022",90300,"NSS"
"05","5022",90400,"0"
"05","5022",90500,"0"
"05","5022",90501,"0"
"05","5022",90502,"0"
"05","5022",90503,"0"
"05","5022",90509,"0"
"05","5022",90599,""
"05","5022",90600,"0"
"05","5022",90700,"0"
"05","5022",90701,"0"
"05","5022",90709,"0"
"05","5022",90799,""
"05","5022",90800,"0"
"05","5022",90900,"0"
"05","5022",91000,"0"
"05","5022",91100,"0"
"05","5022",91200,"0"
"05","5022",91300,"0"
"05","5022",91400,"0"
"05","5022",91500,"0"
"05","5022",91600,"0"
"05","5022",91900,"0"
"05","5022",999999,""
"05","5023",10100,"0"
"05","5023",10200,"0"
"05","5023",10300,"0"
"05","5023",10400,"0"
"05","5023",10900,"0"
"05","5023",20100,"0"
"05","5023",20200,"NSS"
"05","5023",20300,"0"
"05","5023",20400,"0"
"05","5023",20500,"0"
"05","5023",20600,"1"
"05","5023",20601,"NSS"
"05","5023",20602,"0"
"05","5023",20603,"0"
"05","5023",20604,"NSS"
"05","5023",20609,"NSS"
"05","5023",20699,""
"05","5023",20900,"0"
"05","5023",30100,"0"
"05","5023",30200,"0"
"05","5023",30300,"0"
"05","5023",30400,"0"
"05","5023",30500,"0"
"05","5023",30600,"0"
"05","5023",30700,"0"
"05","5023",30900,"0"
"05","5023",40100,"0"
"05","5023",40101,"0"
"05","5023",40102,"0"
"05","5023",40103,"0"
"05","5023",40104,"0"
"05","5023",40105,"0"
"05","5023",40106,"0"
"05","5023",40107,"0"
"05","5023",40108,"0"
"05","5023",40109,"0"
"05","5023",40110,"0"
"05","5023",40111,"0"
"05","5023",40112,"0"
"05","5023",40113,"0"
"05","5023",40114,"0"
"05","5023",40115,"0"
"05","5023",40116,"0"
"05","5023",40119,"0"
"05","5023",40199,""
"05","5023",40200,"0"
"05","5023",40300,"0"
"05","5023",40400,"0"
"05","5023",40500,"0"
"05","5023",40501,"0"
"05","5023",40509,"0"
"05","5023",40599,""
"05","5023",40600,"0"
"05","5023",40700,"0"
"05","5023",40900,"0"
"05","5023",50100,"0"
"05","5023",50200,"0"
"05","5023",50900,"0"
"05","5023",60100,"0"
"05","5023",60101,"0"
"05","5023",60102,"0"
"05","5023",60103,"0"
"05","5023",60104,"0"
"05","5023",60105,"0"
"05","5023",60106,"0"
"05","5023",60109,"0"
"05","5023",60199,""
"05","5023",60200,"0"
"05","5023",60201,"0"
"05","5023",60202,"0"
"05","5023",60203,"0"
"05","5023",60209,"0"
"05","5023",60299,""
"05","5023",60300,"0"
"05","5023",60400,"0"
"05","5023",60900,"0"
"05","5023",70100,"1"
"05","5023",70101,"0"
"05","5023",70102,"0"
"05","5023",70103,"0"
"05","5023",70104,"NSS"
"05","5023",70109,"NSS"
"05","5023",70199,""
"05","5023",70200,"0"
"05","5023",70201,"0"
"05","5023",70202,"0"
"05","5023",70203,"0"
"05","5023",70204,"0"
"05","5023",70205,"0"
"05","5023",70206,"0"
"05","5023",70209,"0"
"05","5023",70299,""
"05","5023",70300,"0"
"05","5023",70400,"0"
"05","5023",70500,"0"
"05","5023",70600,"0"
"05","5023",70900,"0"
"05","5023",80100,"0"
"05","5023",80101,"0"
"05","5023",80102,"0"
"05","5023",80103,"0"
"05","5023",80104,"0"
"05","5023",80105,"0"
"05","5023",80106,"0"
"05","5023",80107,"0"
"05","5023",80109,"0"
"05","5023",80199,""
"05","5023",80200,"0"
"05","5023",80201,"0"
"05","5023",80209,"0"
"05","5023",80299,""
"05","5023",80300,"0"
"05","5023",80400,"0"
"05","5023",80900,"0"
"05","5023",90100,"0"
"05","5023",90200,"0"
"05","5023",90300,"NSS"
"05","5023",90400,"0"
"05","5023",90500,"0"
"05","5023",90501,"0"
"05","5023",90502,"0"
"05","5023",90503,"0"
"05","5023",90509,"0"
"05","5023",90599,""
"05","5023",90600,"0"
"05","5023",90700,"0"
"05","5023",90701,"0"
"05","5023",90709,"0"
"05","5023",90799,""
"05","5023",90800,"0"
"05","5023",90900,"0"
"05","5023",91000,"0"
"05","5023",91100,"0"
"05","5023",91200,"0"
"05","5023",91300,"0"
"05","5023",91400,"0"
"05","5023",91500,"0"
"05","5023",91600,"0"
"05","5023",91900,"0"
"05","5023",999999,""
"05","5024",10100,"0"
"05","5024",10200,"0"
"05","5024",10300,"0"
"05","5024",10400,"0"
"05","5024",10900,"0"
"05","5024",20100,"0"
"05","5024",20200,"NSS"
"05","5024",20300,"0"
"05","5024",20400,"0"
"05","5024",20500,"0"
"05","5024",20600,"0"
"05","5024",20601,"0"
"05","5024",20602,"0"
"05","5024",20603,"0"
"05","5024",20604,"0"
"05","5024",20609,"0"
"05","5024",20699,""
"05","5024",20900,"0"
"05","5024",30100,"0"
"05","5024",30200,"0"
"05","5024",30300,"0"
"05","5024",30400,"0"
"05","5024",30500,"0"
"05","5024",30600,"0"
"05","5024",30700,"0"
"05","5024",30900,"0"
"05","5024",40100,"0"
"05","5024",40101,"0"
"05","5024",40102,"0"
"05","5024",40103,"0"
"05","5024",40104,"0"
"05","5024",40105,"0"
"05","5024",40106,"0"
"05","5024",40107,"0"
"05","5024",40108,"0"
"05","5024",40109,"0"
"05","5024",40110,"0"
"05","5024",40111,"0"
"05","5024",40112,"0"
"05","5024",40113,"0"
"05","5024",40114,"0"
"05","5024",40115,"0"
"05","5024",40116,"0"
"05","5024",40119,"0"
"05","5024",40199,""
"05","5024",40200,"0"
"05","5024",40300,"0"
"05","5024",40400,"0"
"05","5024",40500,"0"
"05","5024",40501,"0"
"05","5024",40509,"0"
"05","5024",40599,""
"05","5024",40600,"0"
"05","5024",40700,"0"
"05","5024",40900,"0"
"05","5024",50100,"0"
"05","5024",50200,"0"
"05","5024",50900,"0"
"05","5024",60100,"0"
"05","5024",60101,"0"
"05","5024",60102,"0"
"05","5024",60103,"0"
"05","5024",60104,"0"
"05","5024",60105,"0"
"05","5024",60106,"0"
"05","5024",60109,"0"
"05","5024",60199,""
"05","5024",60200,"0"
"05","5024",60201,"0"
"05","5024",60202,"0"
"05","5024",60203,"0"
"05","5024",60209,"0"
"05","5024",60299,""
"05","5024",60300,"0"
"05","5024",60400,"0"
"05","5024",60900,"0"
"05","5024",70100,"0"
"05","5024",70101,"0"
"05","5024",70102,"0"
"05","5024",70103,"0"
"05","5024",70104,"0"
"05","5024",70109,"0"
"05","5024",70199,""
"05","5024",70200,"0"
"05","5024",70201,"0"
"05","5024",70202,"0"
"05","5024",70203,"0"
"05","5024",70204,"0"
"05","5024",70205,"0"
"05","5024",70206,"0"
"05","5024",70209,"0"
"05","5024",70299,""
"05","5024",70300,"0"
"05","5024",70400,"0"
"05","5024",70500,"0"
"05","5024",70600,"0"
"05","5024",70900,"0"
"05","5024",80100,"0"
"05","5024",80101,"0"
"05","5024",80102,"0"
"05","5024",80103,"0"
"05","5024",80104,"0"
"05","5024",80105,"0"
"05","5024",80106,"0"
"05","5024",80107,"0"
"05","5024",80109,"0"
"05","5024",80199,""
"05","5024",80200,"0"
"05","5024",80201,"0"
"05","5024",80209,"0"
"05","5024",80299,""
"05","5024",80300,"0"
"05","5024",80400,"0"
"05","5024",80900,"0"
"05","5024",90100,"0"
"05","5024",90200,"0"
"05","5024",90300,"NSS"
"05","5024",90400,"0"
"05","5024",90500,"0"
"05","5024",90501,"0"
"05","5024",90502,"0"
"05","5024",90503,"0"
"05","5024",90509,"0"
"05","5024",90599,""
"05","5024",90600,"0"
"05","5024",90700,"0"
"05","5024",90701,"0"
"05","5024",90709,"0"
"05","5024",90799,""
"05","5024",90800,"0"
"05","5024",90900,"0"
"05","5024",91000,"0"
"05","5024",91100,"0"
"05","5024",91200,"0"
"05","5024",91300,"0"
"05","5024",91400,"0"
"05","5024",91500,"0"
"05","5024",91600,"0"
"05","5024",91900,"0"
"05","5024",999999,""
"05","5025",10100,"14"
"05","5025",10200,"1"
"05","5025",10300,"0"
"05","5025",10400,"12"
"05","5025",10900,"0"
"05","5025",20100,"1"
"05","5025",20200,"NSS"
"05","5025",20300,"1"
"05","5025",20400,"0"
"05","5025",20500,"0"
"05","5025",20600,"3"
"05","5025",20601,"NSS"
"05","5025",20602,"0"
"05","5025",20603,"1"
"05","5025",20604,"NSS"
"05","5025",20609,"NSS"
"05","5025",20699,""
"05","5025",20900,"0"
"05","5025",30100,"4"
"05","5025",30200,"0"
"05","5025",30300,"0"
"05","5025",30400,"5"
"05","5025",30500,"5"
"05","5025",30600,"0"
"05","5025",30700,"0"
"05","5025",30900,"0"
"05","5025",40100,"64"
"05","5025",40101,"NSS"
"05","5025",40102,"15"
"05","5025",40103,"6"
"05","5025",40104,"3"
"05","5025",40105,"NSS"
"05","5025",40106,"0"
"05","5025",40107,"0"
"05","5025",40108,"0"
"05","5025",40109,"NSS"
"05","5025",40110,"NSS"
"05","5025",40111,"0"
"05","5025",40112,"0"
"05","5025",40113,"5"
"05","5025",40114,"0"
"05","5025",40115,"0"
"05","5025",40116,"NSS"
"05","5025",40119,"NSS"
"05","5025",40199,""
"05","5025",40200,"0"
"05","5025",40300,"2"
"05","5025",40400,"0"
"05","5025",40500,"0"
"05","5025",40501,"0"
"05","5025",40509,"0"
"05","5025",40599,""
"05","5025",40600,"9"
"05","5025",40700,"0"
"05","5025",40900,"0"
"05","5025",50100,"17"
"05","5025",50200,"4"
"05","5025",50900,"0"
"05","5025",60100,"2"
"05","5025",60101,"2"
"05","5025",60102,"0"
"05","5025",60103,"0"
"05","5025",60104,"0"
"05","5025",60105,"0"
"05","5025",60106,"0"
"05","5025",60109,"0"
"05","5025",60199,""
"05","5025",60200,"0"
"05","5025",60201,"0"
"05","5025",60202,"0"
"05","5025",60203,"0"
"05","5025",60209,"0"
"05","5025",60299,""
"05","5025",60300,"0"
"05","5025",60400,"0"
"05","5025",60900,"1"
"05","5025",70100,"177"
"05","5025",70101,"120"
"05","5025",70102,"45"
"05","5025",70103,"7"
"05","5025",70104,"NSS"
"05","5025",70109,"NSS"
"05","5025",70199,""
"05","5025",70200,"0"
"05","5025",70201,"0"
"05","5025",70202,"0"
"05","5025",70203,"0"
"05","5025",70204,"0"
"05","5025",70205,"0"
"05","5025",70206,"0"
"05","5025",70209,"0"
"05","5025",70299,""
"05","5025",70300,"0"
"05","5025",70400,"1"
"05","5025",70500,"0"
"05","5025",70600,"0"
"05","5025",70900,"0"
"05","5025",80100,"0"
"05","5025",80101,"0"
"05","5025",80102,"0"
"05","5025",80103,"0"
"05","5025",80104,"0"
"05","5025",80105,"0"
"05","5025",80106,"0"
"05","5025",80107,"0"
"05","5025",80109,"0"
"05","5025",80199,""
"05","5025",80200,"0"
"05","5025",80201,"0"
"05","5025",80209,"0"
"05","5025",80299,""
"05","5025",80300,"0"
"05","5025",80400,"0"
"05","5025",80900,"0"
"05","5025",90100,"0"
"05","5025",90200,"0"
"05","5025",90300,"NSS"
"05","5025",90400,"0"
"05","5025",90500,"1"
"05","5025",90501,"NSS"
"05","5025",90502,"NSS"
"05","5025",90503,"NSS"
"05","5025",90509,"NSS"
"05","5025",90599,""
"05","5025",90600,"0"
"05","5025",90700,"0"
"05","5025",90701,"0"
"05","5025",90709,"0"
"05","5025",90799,""
"05","5025",90800,"0"
"05","5025",90900,"0"
"05","5025",91000,"0"
"05","5025",91100,"0"
"05","5025",91200,"3"
"05","5025",91300,"0"
"05","5025",91400,"0"
"05","5025",91500,"0"
"05","5025",91600,"0"
"05","5025",91900,"2"
"05","5025",999999,""
"05","5027",10100,"2"
"05","5027",10200,"0"
"05","5027",10300,"0"
"05","5027",10400,"0"
"05","5027",10900,"0"
"05","5027",20100,"0"
"05","5027",20200,"NSS"
"05","5027",20300,"0"
"05","5027",20400,"0"
"05","5027",20500,"0"
"05","5027",20600,"0"
"05","5027",20601,"0"
"05","5027",20602,"0"
"05","5027",20603,"0"
