entidad,delitos,apcicttt,apcict1,apcict2,apcict4,apcict5
"18",40599,"","","","",""
"18",40600,"119","87","0","32","0"
"18",40700,"110","106","0","4","0"
"18",40900,"10","8","0","2","0"
"18",50100,"475","72","0","403","0"
"18",50200,"530","203","0","327","0"
"18",50900,"1","1","0","0","0"
"18",60100,"25","19","0","6","0"
"18",60101,"25","19","0","6","0"
"18",60102,"0","0","0","0","0"
"18",60103,"0","0","0","0","0"
"18",60104,"0","0","0","0","0"
"18",60105,"0","0","0","0","0"
"18",60106,"0","0","0","0","0"
"18",60109,"0","0","0","0","0"
"18",60199,"","","","",""
"18",60200,"0","0","0","0","0"
"18",60201,"0","0","0","0","0"
"18",60202,"0","0","0","0","0"
"18",60203,"0","0","0","0","0"
"18",60209,"0","0","0","0","0"
"18",60299,"","","","",""
"18",60300,"0","0","0","0","0"
"18",60400,"0","0","0","0","0"
"18",60900,"0","0","0","0","0"
"18",70100,"184","0","0","184","0"
"18",70101,"NSS","0","0","NSS","0"
"22",90509,"11","6","0","5","0"
"22",90599,"","","","",""
"22",90600,"0","0","0","0","0"
"22",90700,"0","0","0","0","0"
"22",90701,"0","0","0","0","0"
"22",90709,"0","0","0","0","0"
"22",90799,"","","","",""
"22",90800,"0","0","0","0","0"
"22",90900,"0","0","0","0","0"
"22",91000,"0","0","0","0","0"
"22",91100,"0","0","0","0","0"
"22",91200,"5","2","0","3","0"
"22",91300,"0","0","0","0","0"
"22",91400,"62","17","0","45","0"
"22",91500,"0","0","0","0","0"
"22",91600,"0","0","0","0","0"
"22",91900,"1216","536","0","680","0"
"22",999999,"","","","",""
"23",10100,"278","19","0","259","0"
"23",10200,"0","0","0","0","0"
"23",10300,"3","1","0","2","0"
"23",10400,"1870","182","0","1688","0"
"23",10900,"0","0","0","0","0"
"23",20100,"113","5","0","108","0"
"23",20200,"1","0","0","1","0"
"23",20300,"42","25","0","17","0"
"23",20400,"0","0","0","0","0"
"23",20500,"0","0","0","0","0"
"23",20600,"8","1","0","7","0"
"23",20601,"0","0","0","0","0"
"23",20602,"6","1","0","5","0"
"23",20603,"1","0","0","1","0"
"23",20604,"1","0","0","1","0"
"23",20609,"0","0","0","0","0"
"23",20699,"","","","",""
"23",20900,"0","0","0","0","0"
"23",30100,"338","22","0","316","0"
"23",30200,"41","0","0","41","0"
"23",30300,"4","0","0","4","0"
"23",30400,"225","17","0","208","0"
"23",30500,"0","0","0","0","0"
"23",30600,"5","3","0","2","0"
"23",30700,"2","0","0","2","0"
"23",30900,"0","0","0","0","0"
"23",40100,"7161","607","0","6541","13"
"23",40101,"0","0","0","0","0"
"23",40102,"2114","107","0","1997","10"
"23",40103,"453","21","0","431","1"
"23",40104,"0","0","0","0","0"
"23",40105,"688","80","0","608","0"
"23",40106,"0","0","0","0","0"
"23",40107,"0","0","0","0","0"
"23",40108,"32","2","0","30","0"
"23",40109,"0","0","0","0","0"
"23",40110,"0","0","0","0","0"
"23",40111,"0","0","0","0","0"
"23",40112,"17","0","0","17","0"
"23",40113,"1396","144","0","1250","2"
"23",40114,"46","0","0","46","0"
"23",40115,"0","0","0","0","0"
"23",40116,"0","0","0","0","0"
"23",40119,"2415","253","0","2162","0"
"23",40199,"","","","",""
"23",40200,"0","0","0","0","0"
"23",40300,"679","97","0","582","0"
"23",40400,"322","24","0","298","0"
"23",40500,"41","3","0","38","0"
"23",40501,"41","3","0","38","0"
"23",40509,"0","0","0","0","0"
"23",40599,"","","","",""
"23",40600,"2839","237","0","2602","0"
"23",40700,"324","39","0","285","0"
"23",40900,"0","0","0","0","0"
"23",50100,"1571","175","0","1396","0"
"23",50200,"663","156","0","507","0"
"23",50900,"0","0","0","0","0"
"23",60100,"44","6","0","38","0"
"23",60101,"43","6","0","37","0"
"23",60102,"0","0","0","0","0"
"23",60103,"0","0","0","0","0"
"23",60104,"1","0","0","1","0"
"23",60105,"0","0","0","0","0"
"23",60106,"0","0","0","0","0"
"23",60109,"0","0","0","0","0"
"23",60199,"","","","",""
"23",60200,"5","0","0","5","0"
"23",60201,"5","0","0","5","0"
"23",60202,"0","0","0","0","0"
"23",60203,"0","0","0","0","0"
"23",60209,"0","0","0","0","0"
"23",60299,"","","","",""
"23",60300,"0","0","0","0","0"
"23",60400,"15","1","0","14","0"
"23",60900,"0","0","0","0","0"
"23",70100,"515","142","0","373","0"
"23",70101,"404","88","0","316","0"
"23",70102,"7","1","0","6","0"
"23",70103,"99","52","0","47","0"
"23",70104,"5","1","0","4","0"
"23",70109,"0","0","0","0","0"
"23",70199,"","","","",""
"23",70200,"0","0","0","0","0"
"23",70201,"0","0","0","0","0"
"23",70202,"0","0","0","0","0"
"23",70203,"0","0","0","0","0"
"23",70204,"0","0","0","0","0"
"23",70205,"0","0","0","0","0"
"23",70206,"0","0","0","0","0"
"23",70209,"0","0","0","0","0"
"23",70299,"","","","",""
"23",70300,"5","0","0","5","0"
"23",70400,"48","21","0","27","0"
"23",70500,"0","0","0","0","0"
"23",70600,"0","0","0","0","0"
"23",70900,"0","0","0","0","0"
"23",80100,"239","18","0","221","0"
"23",80101,"0","0","0","0","0"
"23",80102,"217","6","0","211","0"
"23",80103,"19","12","0","7","0"
"23",80104,"3","0","0","3","0"
"23",80105,"0","0","0","0","0"
"23",80106,"0","0","0","0","0"
"23",80107,"0","0","0","0","0"
"23",80109,"0","0","0","0","0"
"23",80199,"","","","",""
"23",80200,"0","0","0","0","0"
"23",80201,"0","0","0","0","0"
"23",80209,"0","0","0","0","0"
"23",80299,"","","","",""
"23",80300,"0","0","0","0","0"
"23",80400,"1","0","0","1","0"
"23",80900,"0","0","0","0","0"
"23",90100,"551","34","0","517","0"
"23",90200,"184","23","0","161","0"
"23",90300,"8","0","0","8","0"
"23",90400,"33","7","0","26","0"
"23",90500,"13","0","0","13","0"
"23",90501,"13","0","0","13","0"
"23",90502,"0","0","0","0","0"
"23",90503,"0","0","0","0","0"
"23",90509,"0","0","0","0","0"
"23",90599,"","","","",""
"23",90600,"0","0","0","0","0"
"23",90700,"0","0","0","0","0"
"23",90701,"0","0","0","0","0"
"23",90709,"0","0","0","0","0"
"23",90799,"","","","",""
"23",90800,"0","0","0","0","0"
"23",90900,"0","0","0","0","0"
"23",91000,"0","0","0","0","0"
"23",91100,"0","0","0","0","0"
"23",91200,"1","0","0","1","0"
"23",91300,"0","0","0","0","0"
"23",91400,"0","0","0","0","0"
"23",91500,"0","0","0","0","0"
"23",91600,"0","0","0","0","0"
"23",91900,"229","156","0","73","0"
"23",999999,"","","","",""
"24",10100,"498","110","0","388","0"
"24",10200,"8","1","0","7","0"
"24",10300,"8","0","0","8","0"
"24",10400,"4153","578","0","3575","0"
"24",10900,"75","10","0","65","0"
"24",20100,"19","19","0","0","0"
"24",20200,"2","0","0","2","0"
"24",20300,"0","0","0","0","0"
"24",20400,"0","0","0","0","0"
"24",20500,"0","0","0","0","0"
"24",20600,"26","7","0","19","0"
"24",20601,"25","7","0","18","0"
"24",20602,"0","0","0","0","0"
"24",20603,"0","0","0","0","0"
"24",20604,"1","0","0","1","0"
"24",20609,"0","0","0","0","0"
"24",20699,"","","","",""
"24",20900,"258","30","0","228","0"
"24",30100,"276","76","0","200","0"
"24",30200,"62","14","0","48","0"
"24",30300,"28","3","0","25","0"
"24",30400,"288","62","0","226","0"
"24",30500,"41","6","0","35","0"
"24",30600,"12","12","0","0","0"
"24",30700,"0","0","0","0","0"
"24",30900,"33","0","0","33","0"
"24",40100,"7837","1720","0","6117","0"
"24",40101,"0","0","0","0","0"
"24",40102,"1603","283","0","1320","0"
"24",40103,"1512","526","0","986","0"
"24",40104,"36","0","0","36","0"
"24",40105,"778","207","0","571","0"
"24",40106,"70","0","0","70","0"
"24",40107,"0","0","0","0","0"
"24",40108,"101","3","0","98","0"
"24",40109,"1","0","0","1","0"
"24",40110,"25","1","0","24","0"
"24",40111,"26","0","0","26","0"
"24",40112,"21","0","0","21","0"
"24",40113,"843","165","0","678","0"
"24",40114,"229","55","0","174","0"
"24",40115,"20","0","0","20","0"
"24",40116,"0","0","0","0","0"
"24",40119,"2572","480","0","2092","0"
"24",40199,"","","","",""
"24",40200,"NA","NA","NA","NA","NA"
"24",40300,"1011","301","0","710","0"
"24",40400,"381","120","0","261","0"
"24",40500,"218","34","0","184","0"
"24",40501,"29","29","0","0","0"
"24",40509,"189","5","0","184","0"
"24",40599,"","","","",""
"24",40600,"3704","427","0","3277","0"
"24",40700,"305","92","0","213","0"
"24",40900,"9","2","0","7","0"
"24",50100,"3918","573","0","3345","0"
"24",50200,"356","93","0","263","0"
"24",50900,"5","1","0","4","0"
"24",60100,"40","17","0","23","0"
"24",60101,"33","10","0","23","0"
"24",60102,"0","0","0","0","0"
"24",60103,"0","0","0","0","0"
"24",60104,"0","0","0","0","0"
"24",60105,"0","0","0","0","0"
"24",60106,"0","0","0","0","0"
"24",60109,"7","7","0","0","0"
"24",60199,"","","","",""
"24",60200,"3","2","0","1","0"
"24",60201,"0","0","0","0","0"
"24",60202,"0","0","0","0","0"
"24",60203,"0","0","0","0","0"
"24",60209,"3","2","0","1","0"
"24",60299,"","","","",""
"24",60300,"0","0","0","0","0"
"24",60400,"4","4","0","0","0"
"24",60900,"0","0","0","0","0"
"24",70100,"215","121","0","94","0"
"24",70101,"184","90","0","94","0"
"24",70102,"NSS","NSS","0","0","0"
"24",70103,"20","20","0","0","0"
"24",70104,"2","2","0","0","0"
"24",70109,"NSS","NSS","0","0","0"
"24",70199,"9","9","","",""
"24",70200,"NA","NA","NA","NA","NA"
"24",70201,"NA","NA","NA","NA","NA"
"24",70202,"NA","NA","NA","NA","NA"
"24",70203,"NA","NA","NA","NA","NA"
"24",70204,"NA","NA","NA","NA","NA"
"24",70205,"NA","NA","NA","NA","NA"
"24",70206,"NA","NA","NA","NA","NA"
"24",70209,"NA","NA","NA","NA","NA"
"24",70299,"","","","",""
"24",70300,"1","0","0","1","0"
"24",70400,"23","23","0","0","0"
"24",70500,"NA","NA","NA","NA","NA"
"24",70600,"NA","NA","NA","NA","NA"
"24",70900,"0","0","0","0","0"
"24",80100,"22","22","0","0","0"
"24",80101,"2","2","0","0","0"
"24",80102,"15","15","0","0","0"
"24",80103,"4","4","0","0","0"
"24",80104,"1","1","0","0","0"
"24",80105,"0","0","0","0","0"
"24",80106,"0","0","0","0","0"
"24",80107,"0","0","0","0","0"
"24",80109,"0","0","0","0","0"
"24",80199,"","","","",""
"24",80200,"283","0","0","283","0"
"24",80201,"NA","NA","NA","NA","NA"
"24",80209,"283","0","0","283","0"
"24",80299,"","","","",""
"24",80300,"0","0","0","0","0"
"24",80400,"1","0","0","1","0"
"24",80900,"0","0","0","0","0"
"24",90100,"1966","297","0","1669","0"
"24",90200,"369","50","0","319","0"
"24",90300,"46","4","0","42","0"
"24",90400,"118","17","0","101","0"
"24",90500,"18","3","0","15","0"
"24",90501,"0","0","0","0","0"
"24",90502,"0","0","0","0","0"
"24",90503,"0","0","0","0","0"
"24",90509,"18","3","0","15","0"
"24",90599,"","","","",""
"24",90600,"0","0","0","0","0"
"24",90700,"NA","NA","NA","NA","NA"
"24",90701,"NA","NA","NA","NA","NA"
"24",90709,"NA","NA","NA","NA","NA"
"24",90799,"","","","",""
"24",90800,"NA","NA","NA","NA","NA"
"24",90900,"0","0","0","0","0"
"24",91000,"0","0","0","0","0"
"24",91100,"0","0","0","0","0"
"24",91200,"0","0","0","0","0"
"24",91300,"0","0","0","0","0"
"24",91400,"5","5","0","0","0"
"24",91500,"0","0","0","0","0"
"24",91600,"0","0","0","0","0"
"24",91900,"1858","172","0","1686","0"
"24",999999,"","","","",""
"25",10100,"1811","326","3","1453","29"
"25",10200,"39","1","0","36","2"
"25",10300,"9","2","0","7","0"
"25",10400,"2216","685","1","1530","0"
"25",10900,"426","115","0","310","1"
"25",20100,"770","158","7","596","9"
"25",20200,"1","1","0","0","0"
"25",20300,"94","13","1","79","1"
"25",20400,"50","16","0","34","0"
"25",20500,"7","3","0","4","0"
"25",20600,"17","3","0","14","0"
"25",20601,"14","3","0","11","0"
"25",20602,"0","0","0","0","0"
"25",20603,"0","0","0","0","0"
"25",20604,"3","0","0","3","0"
"25",20609,"0","0","0","0","0"
"25",20699,"","","","",""
"25",20900,"1","0","0","1","0"
"25",30100,"250","65","0","185","0"
"25",30200,"8","2","0","6","0"
"25",30300,"0","0","0","0","0"
"25",30400,"176","45","4","115","12"
"25",30500,"42","10","0","32","0"
"25",30600,"65","20","0","45","0"
"25",30700,"0","0","0","0","0"
"25",30900,"0","0","0","0","0"
"25",40100,"9006","2742","17","6202","45"
"25",40101,"225","62","0","163","0"
"25",40102,"492","89","1","393","9"
"25",40103,"5024","1284","2","3729","9"
"25",40104,"0","0","0","0","0"
"25",40105,"90","1","0","89","0"
"25",40106,"7","0","0","7","0"
"25",40107,"6","0","0","6","0"
"25",40108,"5","0","0","5","0"
"25",40109,"5","0","0","5","0"
"25",40110,"11","5","0","6","0"
"25",40111,"0","0","0","0","0"
"25",40112,"44","13","4","26","1"
"25",40113,"1020","456","0","560","4"
"25",40114,"38","8","1","29","0"
"25",40115,"2","0","0","2","0"
"25",40116,"0","0","0","0","0"
"25",40119,"2037","824","9","1182","22"
"25",40199,"","","","",""
"25",40200,"0","0","0","0","0"
"25",40300,"694","429","0","264","1"
"25",40400,"289","175","0","114","0"
"25",40500,"118","12","0","97","9"
"25",40501,"0","0","0","0","0"
"25",40509,"118","12","0","97","9"
"25",40599,"","","","",""
"25",40600,"1850","930","1","919","0"
"25",40700,"360","152","0","207","1"
"25",40900,"3","3","0","0","0"
"25",50100,"2500","484","0","2016","0"
"25",50200,"268","225","0","43","0"
"25",50900,"3","1","0","2","0"
"25",60100,"86","31","0","55","0"
"25",60101,"59","16","0","43","0"
"25",60102,"2","0","0","2","0"
"25",60103,"11","10","0","1","0"
"25",60104,"0","0","0","0","0"
"25",60105,"0","0","0","0","0"
"25",60106,"0","0","0","0","0"
"25",60109,"14","5","0","9","0"
"25",60199,"","","","",""
"25",60200,"20","17","0","3","0"
"25",60201,"20","17","0","3","0"
"25",60202,"0","0","0","0","0"
"25",60203,"0","0","0","0","0"
"25",60209,"0","0","0","0","0"
"25",60299,"","","","",""
"25",60300,"0","0","0","0","0"
"25",60400,"6","0","0","6","0"
"25",60900,"253","124","0","129","0"
"25",70100,"402","133","0","269","0"
"25",70101,"132","4","0","128","0"
"25",70102,"96","8","0","88","0"
"25",70103,"41","0","0","41","0"
"25",70104,"3","0","0","3","0"
"25",70109,"130","121","0","9","0"
"25",70199,"","","","",""
"25",70200,"0","0","0","0","0"
"25",70201,"0","0","0","0","0"
"25",70202,"0","0","0","0","0"
"25",70203,"0","0","0","0","0"
"25",70204,"0","0","0","0","0"
"25",70205,"0","0","0","0","0"
"25",70206,"0","0","0","0","0"
"25",70209,"0","0","0","0","0"
"25",70299,"","","","",""
"25",70300,"4","1","1","2","0"
"25",70400,"0","0","0","0","0"
"25",70500,"0","0","0","0","0"
"25",70600,"0","0","0","0","0"
"25",70900,"5","0","0","5","0"
"25",80100,"156","86","0","70","0"
"25",80101,"21","10","0","11","0"
"25",80102,"77","28","0","49","0"
"25",80103,"2","0","0","2","0"
"25",80104,"3","2","0","1","0"
"25",80105,"1","1","0","0","0"
"25",80106,"0","0","0","0","0"
"25",80107,"2","2","0","0","0"
"25",80109,"50","43","0","7","0"
"25",80199,"","","","",""
"25",80200,"13","5","0","8","0"
"25",80201,"0","0","0","0","0"
"25",80209,"13","5","0","8","0"
"25",80299,"","","","",""
"25",80300,"0","0","0","0","0"
"25",80400,"35","5","0","30","0"
"25",80900,"0","0","0","0","0"
"25",90100,"583","283","0","300","0"
"25",90200,"56","25","0","31","0"
"25",90300,"50","23","0","27","0"
"25",90400,"132","79","0","53","0"
"25",90500,"1","0","0","1","0"
"25",90501,"0","0","0","0","0"
"25",90502,"0","0","0","0","0"
"25",90503,"0","0","0","0","0"
"25",90509,"1","0","0","1","0"
"25",90599,"","","","",""
"25",90600,"0","0","0","0","0"
"25",90700,"0","0","0","0","0"
"25",90701,"0","0","0","0","0"
"25",90709,"0","0","0","0","0"
"25",90799,"","","","",""
"25",90800,"0","0","0","0","0"
"25",90900,"0","0","0","0","0"
"25",91000,"0","0","0","0","0"
"25",91100,"0","0","0","0","0"
"25",91200,"44","36","0","8","0"
"25",91300,"0","0","0","0","0"
"25",91400,"345","290","0","55","0"
"25",91500,"76","34","0","42","0"
"25",91600,"9","5","0","4","0"
"25",91900,"49","24","0","25","0"
"25",999999,"","","","",""
"26",10100,"1044","354","63","616","11"
"26",10200,"37","10","6","17","4"
"26",10300,"6","1","0","5","0"
"26",10400,"3443","873","2","2561","7"
"26",10900,"65","28","0","36","1"
"26",20100,"193","49","3","133","8"
"26",20200,"154","17","0","136","1"
"26",20300,"0","0","0","0","0"
"26",20400,"15","5","0","10","0"
"26",20500,"7","0","0","7","0"
"26",20600,"6","3","0","3","0"
"26",20601,"6","3","0","3","0"
"26",20602,"0","0","0","0","0"
"26",20603,"0","0","0","0","0"
"26",20604,"0","0","0","0","0"
"26",20609,"0","0","0","0","0"
"26",20699,"","","","",""
"26",20900,"0","0","0","0","0"
"26",30100,"442","115","0","321","6"
"26",30200,"NA","NA","NA","NA","NA"
"26",30300,"12","3","0","9","0"
"26",30400,"226","102","9","109","6"
"26",30500,"50","9","0","38","3"
"26",30600,"74","35","0","39","0"
"26",30700,"0","0","0","0","0"
"26",30900,"0","0","0","0","0"
"26",40100,"16180","2415","66","13551","148"
"26",40101,"7095","1021","31","5976","67"
"26",40102,"3096","263","11","2789","33"
"26",40103,"3911","861","17","3014","19"
"26",40104,"21","6","0","14","1"
"26",40105,"412","0","0","395","17"
"26",40106,"0","0","0","0","0"
"26",40107,"0","0","0","0","0"
"26",40108,"47","0","0","47","0"
"26",40109,"0","0","0","0","0"
"26",40110,"19","3","1","15","0"
"26",40111,"0","0","0","0","0"
"26",40112,"9","2","0","6","1"
"26",40113,"798","173","6","614","5"
"26",40114,"281","30","0","251","0"
"26",40115,"45","12","0","33","0"
"26",40116,"NA","NA","NA","NA","NA"
"26",40119,"446","44","0","397","5"
"26",40199,"","","","",""
"26",40200,"0","0","0","0","0"
"26",40300,"879","348","3","526","2"
"26",40400,"392","121","0","271","0"
"26",40500,"149","15","1","117","16"
"26",40501,"0","0","0","0","0"
"26",40509,"149","15","1","117","16"
"26",40599,"","","","",""
"26",40600,"2457","813","2","1640","2"
"26",40700,"460","196","2","262","0"
"26",40900,"0","0","0","0","0"
"26",50100,"3656","799","0","2847","10"
"26",50200,"2645","1437","3","1203","2"
"26",50900,"14","10","0","4","0"
"26",60100,"99","26","0","72","1"
"26",60101,"63","22","0","40","1"
"26",60102,"0","0","0","0","0"
"26",60103,"0","0","0","0","0"
"26",60104,"0","0","0","0","0"
"26",60105,"NA","NA","NA","NA","NA"
"26",60106,"NA","NA","NA","NA","NA"
"26",60109,"36","4","0","32","0"
"26",60199,"","","","",""
"26",60200,"0","0","0","0","0"
"26",60201,"0","0","0","0","0"
"26",60202,"0","0","0","0","0"
"26",60203,"0","0","0","0","0"
"26",60209,"0","0","0","0","0"
"26",60299,"","","","",""
"26",60300,"NA","NA","NA","NA","NA"
"26",60400,"NA","NA","NA","NA","NA"
"26",60900,"0","0","0","0","0"
"26",70100,"1902","1470","0","430","2"
"26",70101,"540","229","0","311","0"
"26",70102,"220","193","0","27","0"
"26",70103,"454","454","0","0","0"
"26",70104,"7","7","0","0","0"
"26",70109,"681","587","0","92","2"
"26",70199,"","","","",""
"26",70200,"0","0","0","0","0"
"26",70201,"0","0","0","0","0"
"26",70202,"0","0","0","0","0"
"26",70203,"0","0","0","0","0"
"26",70204,"0","0","0","0","0"
"26",70205,"0","0","0","0","0"
"26",70206,"0","0","0","0","0"
"26",70209,"0","0","0","0","0"
"26",70299,"","","","",""
"26",70300,"5","1","0","4","0"
"26",70400,"150","119","0","31","0"
"26",70500,"0","0","0","0","0"
"26",70600,"0","0","0","0","0"
"26",70900,"1107","312","0","795","0"
"26",80100,"149","17","0","132","0"
"26",80101,"3","1","0","2","0"
"26",80102,"138","10","0","128","0"
"26",80103,"2","1","0","1","0"
"26",80104,"2","2","0","0","0"
"26",80105,"1","1","0","0","0"
"26",80106,"2","2","0","0","0"
"26",80107,"0","0","0","0","0"
"26",80109,"1","0","0","1","0"
"26",80199,"","","","",""
"26",80200,"6","4","0","2","0"
"26",80201,"0","0","0","0","0"
"26",80209,"6","4","0","2","0"
"26",80299,"","","","",""
"26",80300,"NA","NA","NA","NA","NA"
"26",80400,"1","1","0","0","0"
"26",80900,"97","58","1","38","0"
"26",90100,"1783","283","0","1401","99"
"26",90200,"323","60","0","262","1"
"26",90300,"34","17","0","17","0"
"26",90400,"83","27","0","56","0"
"26",90500,"2","0","0","2","0"
"26",90501,"0","0","0","0","0"
"26",90502,"0","0","0","0","0"
"26",90503,"1","0","0","1","0"
"26",90509,"1","0","0","1","0"
"26",90599,"","","","",""
"26",90600,"3","0","0","3","0"
"26",90700,"0","0","0","0","0"
"26",90701,"0","0","0","0","0"
"26",90709,"0","0","0","0","0"
"26",90799,"","","","",""
"26",90800,"0","0","0","0","0"
"26",90900,"NA","NA","NA","NA","NA"
"26",91000,"0","0","0","0","0"
"26",91100,"NA","NA","NA","NA","NA"
"26",91200,"6","3","0","3","0"
"26",91300,"1","0","0","1","0"
"26",91400,"5","3","0","2","0"
"26",91500,"55","1","0","54","0"
"26",91600,"NA","NA","NA","NA","NA"
"26",91900,"981","353","2","608","18"
"26",999999,"","","","",""
"27",10100,"699","163","0","536","0"
"27",10200,"45","4","0","41","0"
"27",10300,"3","0","0","3","0"
"27",10400,"6031","1106","0","4925","0"
"27",10900,"103","11","0","92","0"
"27",20100,"91","12","0","79","0"
"27",20200,"3","0","0","3","0"
"27",20300,"347","49","0","298","0"
"27",20400,"NA","NA","NA","NA","NA"
"27",20500,"NA","NA","NA","NA","NA"
"27",20600,"85","9","0","76","0"
"27",20601,"85","9","0","76","0"
"27",20602,"0","0","0","0","0"
"27",20603,"0","0","0","0","0"
"27",20604,"0","0","0","0","0"
"27",20609,"0","0","0","0","0"
"27",20699,"","","","",""
"27",20900,"197","56","0","141","0"
"27",30100,"128","10","0","118","0"
"27",30200,"NA","NA","NA","NA","NA"
"27",30300,"75","5","0","70","0"
"27",30400,"252","24","0","228","0"
"27",30500,"2","1","0","1","0"
"27",30600,"86","10","0","76","0"
"27",30700,"1","0","0","1","0"
"27",30900,"2","1","0","1","0"
"27",40100,"21505","4724","0","16781","0"
"27",40101,"0","0","0","0","0"
"27",40102,"2410","627","0","1783","0"
"27",40103,"3580","865","0","2715","0"
"27",40104,"113","4","0","109","0"
"27",40105,"9057","1920","0","7137","0"
"27",40106,"0","0","0","0","0"
"27",40107,"0","0","0","0","0"
"27",40108,"0","0","0","0","0"
"27",40109,"0","0","0","0","0"
"27",40110,"0","0","0","0","0"
"27",40111,"0","0","0","0","0"
"27",40112,"1","0","0","1","0"
"27",40113,"5170","1267","0","3903","0"
"27",40114,"1073","27","0","1046","0"
"27",40115,"0","0","0","0","0"
"27",40116,"0","0","0","0","0"
"27",40119,"101","14","0","87","0"
"27",40199,"","","","",""
"27",40200,"0","0","0","0","0"
"27",40300,"989","316","0","673","0"
"27",40400,"453","113","0","340","0"
"27",40500,"148","14","0","134","0"
"27",40501,"148","14","0","134","0"
"27",40509,"0","0","0","0","0"
"27",40599,"","","","",""
"27",40600,"2885","464","0","2421","0"
"27",40700,"489","124","0","365","0"
"27",40900,"13","4","0","9","0"
"27",50100,"5406","726","0","4680","0"
"27",50200,"2060","444","0","1616","0"
"27",50900,"1","1","0","0","0"
"27",60100,"352","39","0","313","0"
"27",60101,"23","0","0","23","0"
"27",60102,"0","0","0","0","0"
"27",60103,"4","0","0","4","0"
"27",60104,"0","0","0","0","0"
"27",60105,"0","0","0","0","0"
"27",60106,"325","39","0","286","0"
"27",60109,"0","0","0","0","0"
"27",60199,"","","","",""
"27",60200,"13","7","0","6","0"
"27",60201,"13","7","0","6","0"
"27",60202,"0","0","0","0","0"
"27",60203,"0","0","0","0","0"
"27",60209,"0","0","0","0","0"
"27",60299,"","","","",""
"27",60300,"0","0","0","0","0"
"27",60400,"8","0","0","8","0"
"27",60900,"20","12","0","8","0"
"27",70100,"56","0","0","56","0"
"27",70101,"56","0","0","56","0"
"27",70102,"0","0","0","0","0"
"27",70103,"0","0","0","0","0"
"27",70104,"0","0","0","0","0"
"27",70109,"0","0","0","0","0"
"27",70199,"","","","",""
"27",70200,"0","0","0","0","0"
"27",70201,"0","0","0","0","0"
"27",70202,"0","0","0","0","0"
"27",70203,"0","0","0","0","0"
"27",70204,"0","0","0","0","0"
"27",70205,"0","0","0","0","0"
"27",70206,"0","0","0","0","0"
"27",70209,"0","0","0","0","0"
"27",70299,"","","","",""
"27",70300,"6","2","0","4","0"
"27",70400,"0","0","0","0","0"
"27",70500,"0","0","0","0","0"
"27",70600,"0","0","0","0","0"
"27",70900,"0","0","0","0","0"
"27",80100,"179","30","0","149","0"
"27",80101,"15","5","0","10","0"
"27",80102,"147","19","0","128","0"
"27",80103,"9","2","0","7","0"
"27",80104,"4","3","0","1","0"
"27",80105,"0","0","0","0","0"
"27",80106,"3","1","0","2","0"
"27",80107,"1","0","0","1","0"
"27",80109,"0","0","0","0","0"
"27",80199,"","","","",""
"27",80200,"0","0","0","0","0"
"27",80201,"0","0","0","0","0"
"27",80209,"0","0","0","0","0"
"27",80299,"","","","",""
"27",80300,"0","0","0","0","0"
"27",80400,"3","1","0","2","0"
"27",80900,"0","0","0","0","0"
"27",90100,"3426","720","0","2706","0"
"27",90200,"493","85","0","408","0"
"27",90300,"32","12","0","20","0"
"27",90400,"82","28","0","54","0"
"27",90500,"0","0","0","0","0"
"27",90501,"0","0","0","0","0"
"27",90502,"0","0","0","0","0"
"27",90503,"0","0","0","0","0"
"27",90509,"0","0","0","0","0"
"27",90599,"","","","",""
"27",90600,"12","1","0","11","0"
"27",90700,"0","0","0","0","0"
"27",90701,"0","0","0","0","0"
"27",90709,"0","0","0","0","0"
"27",90799,"","","","",""
"27",90800,"0","0","0","0","0"
"27",90900,"0","0","0","0","0"
"27",91000,"0","0","0","0","0"
"27",91100,"0","0","0","0","0"
"27",91200,"10","4","0","6","0"
"27",91300,"1","1","0","0","0"
"27",91400,"255","187","0","68","0"
"27",91500,"22","3","0","19","0"
"27",91600,"18","2","0","16","0"
"27",91900,"12347","4708","0","7639","0"
"27",999999,"","","","",""
"28",10100,"1533","476","0","1057","0"
"28",10200,"0","0","0","0","0"
"28",10300,"32","1","0","31","0"
"28",10400,"4112","403","0","3709","0"
"28",10900,"4","3","0","1","0"
"28",20100,"816","407","0","409","0"
"28",20200,"0","0","0","0","0"
"28",20300,"720","77","0","643","0"
"28",20400,"0","0","0","0","0"
"28",20500,"9","6","0","3","0"
"28",20600,"156","55","1","100","0"
"28",20601,"0","0","0","0","0"
"28",20602,"156","55","1","100","0"
"28",20603,"0","0","0","0","0"
"28",20604,"0","0","0","0","0"
"28",20609,"0","0","0","0","0"
"28",20699,"","","","",""
"28",20900,"0","0","0","0","0"
"28",30100,"174","0","0","174","0"
"28",30200,"46","2","0","44","0"
"28",30300,"17","1","0","16","0"
"28",30400,"505","276","0","229","0"
"28",30500,"0","0","0","0","0"
"28",30600,"66","5","0","61","0"
"28",30700,"2","0","0","2","0"
"28",30900,"306","67","0","239","0"
"28",40100,"16135","6502","34","9501","98"
"28",40101,"3201","731","0","2470","0"
"28",40102,"2955","1339","0","1616","0"
"28",40103,"4632","2359","0","2273","0"
"28",40104,"0","0","0","0","0"
"28",40105,"1321","721","0","600","0"
"28",40106,"0","0","0","0","0"
"28",40107,"0","0","0","0","0"
