entidad,ubic_geo,delitos,totalca1
"23","23002",30300,"0"
"23","23002",30400,"9"
"23","23002",30500,"0"
"23","23002",30600,"1"
"23","23002",30700,"0"
"23","23002",30900,"0"
"23","23002",40100,"231"
"23","23002",40101,"0"
"23","23002",40102,"81"
"23","23002",40103,"13"
"23","23002",40104,"0"
"23","23002",40105,"21"
"23","23002",40106,"0"
"23","23002",40107,"0"
"23","23002",40108,"0"
"23","23002",40109,"0"
"23","23002",40110,"0"
"23","23002",40111,"0"
"23","23002",40112,"0"
"23","23002",40113,"19"
"18","18001",90701,"NA"
"18","18001",90709,"NA"
"18","18001",90799,""
"18","18001",90800,"NA"
"18","18001",90900,"NSS"
"18","18001",91000,"NSS"
"18","18001",91100,"0"
"18","18001",91200,"0"
"18","18001",91300,"NSS"
"18","18001",91400,"NSS"
"18","18001",91500,"NSS"
"18","18001",91600,"NSS"
"18","18001",91900,"NSS"
"18","18001",999999,""
"18","18002",10100,"2"
"18","18002",10200,"0"
"18","18002",10300,"0"
"18","18002",10400,"7"
"18","18002",10900,"0"
"18","18002",20100,"0"
"18","18002",20200,"0"
"18","18002",20300,"0"
"18","18002",20400,"0"
"18","18002",20500,"0"
"18","18002",20600,"0"
"18","18002",20601,"0"
"18","18002",20602,"0"
"18","18002",20603,"0"
"18","18002",20604,"0"
"18","18002",20609,"0"
"18","18002",20699,""
"18","18002",20900,"0"
"18","18002",30100,"NSS"
"18","18002",30200,"0"
"18","18002",30300,"NSS"
"18","18002",30400,"0"
"18","18002",30500,"0"
"18","18002",30600,"0"
"18","18002",30700,"NSS"
"18","18002",30900,"NSS"
"18","18002",40100,"3"
"18","18002",40101,"1"
"18","18002",40102,"0"
"18","18002",40103,"1"
"18","18002",40104,"0"
"18","18002",40105,"0"
"18","18002",40106,"0"
"18","18002",40107,"0"
"18","18002",40108,"0"
"18","18002",40109,"1"
"18","18002",40110,"0"
"18","18002",40111,"0"
"18","18002",40112,"0"
"18","18002",40113,"0"
"18","18002",40114,"0"
"18","18002",40115,"0"
"18","18002",40116,"0"
"18","18002",40119,"0"
"18","18002",40199,""
"18","18002",40200,"NA"
"18","18002",40300,"3"
"18","18002",40400,"0"
"18","18002",40500,"0"
"18","18002",40501,"0"
"18","18002",40509,"0"
"18","18002",40599,""
"18","18002",40600,"0"
"18","18002",40700,"3"
"18","18002",40900,"1"
"18","18002",50100,"0"
"18","18002",50200,"4"
"18","18002",50900,"0"
"18","18002",60100,"1"
"18","18002",60101,"1"
"18","18002",60102,"0"
"18","18002",60103,"0"
"18","18002",60104,"0"
"18","18002",60105,"0"
"18","18002",60106,"0"
"18","18002",60109,"0"
"18","18002",60199,""
"18","18002",60200,"0"
"18","18002",60201,"0"
"18","18002",60202,"0"
"18","18002",60203,"0"
"18","18002",60209,"0"
"18","18002",60299,""
"18","18002",60300,"0"
"18","18002",60400,"0"
"18","18002",60900,"0"
"18","18002",70100,"0"
"18","18002",70101,"0"
"18","18002",70102,"0"
"18","18002",70103,"0"
"18","18002",70104,"0"
"18","18002",70109,"0"
"18","18002",70199,""
"18","18002",70200,"NA"
"18","18002",70201,"NA"
"18","18002",70202,"NA"
"18","18002",70203,"NA"
"18","18002",70204,"NA"
"18","18002",70205,"NA"
"18","18002",70206,"NA"
"18","18002",70209,"NA"
"18","18002",70299,""
"18","18002",70300,"0"
"18","18002",70400,"0"
"18","18002",70500,"NA"
"18","18002",70600,"NA"
"18","18002",70900,"NSS"
"18","18002",80100,"0"
"18","18002",80101,"0"
"18","18002",80102,"0"
"18","18002",80103,"0"
"18","18002",80104,"0"
"18","18002",80105,"0"
"18","18002",80106,"0"
"18","18002",80107,"0"
"18","18002",80109,"0"
"18","18002",80199,""
"18","18002",80200,"0"
"18","18002",80201,"NA"
"18","18002",80209,"0"
"18","18002",80299,""
"18","18002",80300,"0"
"18","18002",80400,"0"
"18","18002",80900,"0"
"18","18002",90100,"1"
"18","18002",90200,"1"
"18","18002",90300,"0"
"18","18002",90400,"1"
"18","18002",90500,"0"
"18","18002",90501,"0"
"18","18002",90502,"0"
"18","18002",90503,"0"
"18","18002",90509,"0"
"18","18002",90599,""
"18","18002",90600,"NSS"
"18","18002",90700,"NA"
"18","18002",90701,"NA"
"18","18002",90709,"NA"
"18","18002",90799,""
"18","18002",90800,"NA"
"18","18002",90900,"NSS"
"18","18002",91000,"NSS"
"18","18002",91100,"0"
"18","18002",91200,"1"
"18","18002",91300,"NSS"
"18","18002",91400,"NSS"
"18","18002",91500,"NSS"
"18","18002",91600,"NSS"
"18","18002",91900,"NSS"
"18","18002",999999,""
"18","18003",10100,"1"
"18","18003",10200,"0"
"18","18003",10300,"0"
"18","18003",10400,"0"
"18","18003",10900,"0"
"18","18003",20100,"0"
"18","18003",20200,"0"
"18","18003",20300,"0"
"18","18003",20400,"0"
"18","18003",20500,"0"
"18","18003",20600,"0"
"18","18003",20601,"0"
"18","18003",20602,"0"
"18","18003",20603,"0"
"18","18003",20604,"0"
"18","18003",20609,"0"
"18","18003",20699,""
"18","18003",20900,"0"
"18","18003",30100,"NSS"
"18","18003",30200,"0"
"18","18003",30300,"NSS"
"18","18003",30400,"1"
"18","18003",30500,"0"
"18","18003",30600,"1"
"18","18003",30700,"NSS"
"18","18003",30900,"NSS"
"18","18003",40100,"2"
"18","18003",40101,"0"
"18","18003",40102,"0"
"18","18003",40103,"2"
"18","18003",40104,"0"
"18","18003",40105,"0"
"18","18003",40106,"0"
"18","18003",40107,"0"
"18","18003",40108,"0"
"18","18003",40109,"0"
"18","18003",40110,"0"
"18","18003",40111,"0"
"18","18003",40112,"0"
"18","18003",40113,"0"
"18","18003",40114,"0"
"18","18003",40115,"0"
"18","18003",40116,"0"
"18","18003",40119,"0"
"18","18003",40199,""
"18","18003",40200,"NA"
"18","18003",40300,"1"
"18","18003",40400,"4"
"18","18003",40500,"0"
"18","18003",40501,"0"
"18","18003",40509,"0"
"18","18003",40599,""
"18","18003",40600,"2"
"18","18003",40700,"0"
"18","18003",40900,"0"
"18","18003",50100,"0"
"18","18003",50200,"10"
"18","18003",50900,"0"
"18","18003",60100,"0"
"18","18003",60101,"0"
"18","18003",60102,"0"
"18","18003",60103,"0"
"18","18003",60104,"0"
"18","18003",60105,"0"
"18","18003",60106,"0"
"18","18003",60109,"0"
"18","18003",60199,""
"18","18003",60200,"0"
"18","18003",60201,"0"
"18","18003",60202,"0"
"18","18003",60203,"0"
"18","18003",60209,"0"
"18","18003",60299,""
"18","18003",60300,"0"
"18","18003",60400,"0"
"18","18003",60900,"0"
"18","18003",70100,"0"
"18","18003",70101,"0"
"18","18003",70102,"0"
"18","18003",70103,"0"
"18","18003",70104,"0"
"18","18003",70109,"0"
"18","18003",70199,""
"18","18003",70200,"NA"
"18","18003",70201,"NA"
"18","18003",70202,"NA"
"18","18003",70203,"NA"
"18","18003",70204,"NA"
"18","18003",70205,"NA"
"18","18003",70206,"NA"
"18","18003",70209,"NA"
"18","18003",70299,""
"18","18003",70300,"0"
"18","18003",70400,"1"
"18","18003",70500,"NA"
"18","18003",70600,"NA"
"18","18003",70900,"NSS"
"18","18003",80100,"0"
"18","18003",80101,"0"
"18","18003",80102,"0"
"18","18003",80103,"0"
"18","18003",80104,"0"
"18","18003",80105,"0"
"18","18003",80106,"0"
"18","18003",80107,"0"
"18","18003",80109,"0"
"18","18003",80199,""
"18","18003",80200,"0"
"18","18003",80201,"NA"
"18","18003",80209,"0"
"18","18003",80299,""
"18","18003",80300,"0"
"18","18003",80400,"0"
"18","18003",80900,"0"
"18","18003",90100,"3"
"18","18003",90200,"0"
"18","18003",90300,"0"
"18","18003",90400,"0"
"18","18003",90500,"0"
"18","18003",90501,"0"
"18","18003",90502,"0"
"18","18003",90503,"0"
"18","18003",90509,"0"
"18","18003",90599,""
"18","18003",90600,"NSS"
"18","18003",90700,"NA"
"18","18003",90701,"NA"
"18","18003",90709,"NA"
"18","18003",90799,""
"18","18003",90800,"NA"
"18","18003",90900,"NSS"
"18","18003",91000,"NSS"
"18","18003",91100,"0"
"18","18003",91200,"0"
"18","18003",91300,"NSS"
"18","18003",91400,"NSS"
"18","18003",91500,"NSS"
"18","18003",91600,"NSS"
"18","18003",91900,"NSS"
"18","18003",999999,""
"18","18004",10100,"5"
"18","18004",10200,"0"
"18","18004",10300,"0"
"18","18004",10400,"32"
"18","18004",10900,"0"
"18","18004",20100,"0"
"18","18004",20200,"0"
"18","18004",20300,"0"
"18","18004",20400,"0"
"18","18004",20500,"0"
"18","18004",20600,"0"
"18","18004",20601,"0"
"18","18004",20602,"0"
"18","18004",20603,"0"
"18","18004",20604,"0"
"18","18004",20609,"0"
"18","18004",20699,""
"18","18004",20900,"0"
"18","18004",30100,"NSS"
"18","18004",30200,"0"
"18","18004",30300,"NSS"
"18","18004",30400,"6"
"18","18004",30500,"1"
"18","18004",30600,"1"
"18","18004",30700,"NSS"
"18","18004",30900,"NSS"
"18","18004",40100,"57"
"18","18004",40101,"15"
"18","18004",40102,"18"
"18","18004",40103,"11"
"18","18004",40104,"2"
"18","18004",40105,"0"
"18","18004",40106,"0"
"18","18004",40107,"0"
"18","18004",40108,"0"
"18","18004",40109,"0"
"18","18004",40110,"0"
"18","18004",40111,"0"
"18","18004",40112,"0"
"18","18004",40113,"9"
"18","18004",40114,"2"
"18","18004",40115,"0"
"18","18004",40116,"0"
"18","18004",40119,"0"
"18","18004",40199,""
"18","18004",40200,"NA"
"18","18004",40300,"24"
"18","18004",40400,"9"
"18","18004",40500,"0"
"18","18004",40501,"0"
"18","18004",40509,"0"
"18","18004",40599,""
"18","18004",40600,"17"
"18","18004",40700,"16"
"18","18004",40900,"1"
"18","18004",50100,"10"
"19","19046",20100,"31"
"19","19046",20200,"0"
"19","19046",20300,"123"
"19","19046",20400,"7"
"19","19046",20500,"3"
"19","19046",20600,"2"
"19","19046",20601,"2"
"19","19046",20602,"0"
"19","19046",20603,"0"
"19","19046",20604,"0"
"19","19046",20609,"0"
"19","19046",20699,""
"19","19046",20900,"0"
"19","19046",30100,"0"
"19","19046",30200,"0"
"19","19046",30300,"2"
"19","19046",30400,"31"
"19","19046",30500,"15"
"19","19046",30600,"14"
"19","19046",30700,"0"
"19","19046",30900,"63"
"19","19046",40100,"1248"
"19","19046",40101,"283"
"19","19046",40102,"149"
"19","19046",40103,"198"
"19","19046",40104,"0"
"19","19046",40105,"137"
"19","19046",40106,"53"
"19","19046",40107,"0"
"19","19046",40108,"87"
"19","19046",40109,"2"
"19","19046",40110,"1"
"19","19046",40111,"1"
"19","19046",40112,"5"
"19","19046",40113,"305"
"19","19046",40114,"0"
"19","19046",40115,"3"
"19","19046",40116,"0"
"19","19046",40119,"24"
"19","19046",40199,""
"19","19046",40200,"0"
"19","19046",40300,"289"
"19","19046",40400,"97"
"19","19046",40500,"43"
"19","19046",40501,"0"
"19","19046",40509,"43"
"19","19046",40599,""
"19","19046",40600,"729"
"19","19046",40700,"33"
"19","19046",40900,"7"
"19","19046",50100,"983"
"19","19046",50200,"66"
"19","19046",50900,"253"
"19","19046",60100,"17"
"19","19046",60101,"14"
"19","19046",60102,"0"
"19","19046",60103,"3"
"19","19046",60104,"0"
"19","19046",60105,"0"
"19","19046",60106,"0"
"19","19046",60109,"0"
"19","19046",60199,""
"19","19046",60200,"0"
"19","19046",60201,"0"
"19","19046",60202,"0"
"19","19046",60203,"0"
"19","19046",60209,"0"
"19","19046",60299,""
"19","19046",60300,"0"
"19","19046",60400,"0"
"19","19046",60900,"115"
"19","19046",70100,"79"
"19","19046",70101,"69"
"19","19046",70102,"9"
"19","19046",70103,"1"
"19","19046",70104,"0"
"19","19046",70109,"0"
"19","19046",70199,""
"19","19046",70200,"0"
"19","19046",70201,"0"
"19","19046",70202,"0"
"19","19046",70203,"0"
"19","19046",70204,"0"
"19","19046",70205,"0"
"19","19046",70206,"0"
"19","19046",70209,"0"
"19","19046",70299,""
"19","19046",70300,"1"
"19","19046",70400,"5"
"19","19046",70500,"0"
"19","19046",70600,"0"
"19","19046",70900,"1"
"19","19046",80100,"116"
"19","19046",80101,"0"
"19","19046",80102,"96"
"19","19046",80103,"6"
"19","19046",80104,"2"
"19","19046",80105,"0"
"19","19046",80106,"2"
"19","19046",80107,"0"
"19","19046",80109,"10"
"19","19046",80199,""
"19","19046",80200,"0"
"19","19046",80201,"0"
"19","19046",80209,"0"
"19","19046",80299,""
"19","19046",80300,"0"
"19","19046",80400,"0"
"19","19046",80900,"1"
"19","19046",90100,"361"
"19","19046",90200,"16"
"19","19046",90300,"14"
"19","19046",90400,"55"
"19","19046",90500,"0"
"19","19046",90501,"0"
"19","19046",90502,"0"
"19","19046",90503,"0"
"19","19046",90509,"0"
"19","19046",90599,""
"19","19046",90600,"2"
"19","19046",90700,"0"
"19","19046",90701,"0"
"19","19046",90709,"0"
"19","19046",90799,""
"19","19046",90800,"0"
"19","19046",90900,"0"
"19","19046",91000,"0"
"19","19046",91100,"0"
"19","19046",91200,"1"
"19","19046",91300,"0"
"19","19046",91400,"1"
"19","19046",91500,"61"
"19","19046",91600,"3"
"19","19046",91900,"17"
"19","19046",999999,""
"19","19047",10100,"3"
"19","19047",10200,"0"
"19","19047",10300,"0"
"19","19047",10400,"16"
"19","19047",10900,"0"
"19","19047",20100,"1"
"19","19047",20200,"0"
"19","19047",20300,"2"
"19","19047",20400,"2"
"19","19047",20500,"0"
"19","19047",20600,"0"
"19","19047",20601,"0"
"19","19047",20602,"0"
"19","19047",20603,"0"
"19","19047",20604,"0"
"19","19047",20609,"0"
"19","19047",20699,""
"19","19047",20900,"0"
"19","19047",30100,"0"
"19","19047",30200,"0"
"19","19047",30300,"0"
"19","19047",30400,"0"
"19","19047",30500,"2"
"19","19047",30600,"1"
"19","19047",30700,"0"
"19","19047",30900,"2"
"19","19047",40100,"22"
"19","19047",40101,"4"
"19","19047",40102,"7"
"19","19047",40103,"0"
"19","19047",40104,"0"
"19","19047",40105,"2"
"19","19047",40106,"3"
"19","19047",40107,"0"
"19","19047",40108,"1"
"19","19047",40109,"0"
"19","19047",40110,"0"
"19","19047",40111,"0"
"19","19047",40112,"0"
"19","19047",40113,"5"
"19","19047",40114,"0"
"19","19047",40115,"0"
"19","19047",40116,"0"
"19","19047",40119,"0"
"19","19047",40199,""
"19","19047",40200,"0"
"19","19047",40300,"2"
"19","19047",40400,"3"
"19","19047",40500,"0"
"19","19047",40501,"0"
"19","19047",40509,"0"
"19","19047",40599,""
"19","19047",40600,"11"
"19","19047",40700,"2"
"19","19047",40900,"0"
"19","19047",50100,"29"
"19","19047",50200,"1"
"19","19047",50900,"6"
"19","19047",60100,"0"
"19","19047",60101,"0"
"19","19047",60102,"0"
"19","19047",60103,"0"
"19","19047",60104,"0"
"19","19047",60105,"0"
"19","19047",60106,"0"
"19","19047",60109,"0"
"19","19047",60199,""
"19","19047",60200,"0"
"19","19047",60201,"0"
"19","19047",60202,"0"
"19","19047",60203,"0"
"19","19047",60209,"0"
"19","19047",60299,""
"19","19047",60300,"0"
"19","19047",60400,"0"
"19","19047",60900,"5"
"19","19047",70100,"4"
"19","19047",70101,"4"
"19","19047",70102,"0"
"19","19047",70103,"0"
"19","19047",70104,"0"
"19","19047",70109,"0"
"19","19047",70199,""
"19","19047",70200,"0"
"19","19047",70201,"0"
"19","19047",70202,"0"
"19","19047",70203,"0"
"19","19047",70204,"0"
"19","19047",70205,"0"
"19","19047",70206,"0"
"19","19047",70209,"0"
"19","19047",70299,""
"19","19047",70300,"0"
"19","19047",70400,"0"
"19","19047",70500,"0"
"19","19047",70600,"0"
"19","19047",70900,"0"
"19","19047",80100,"1"
"19","19047",80101,"0"
"19","19047",80102,"1"
"19","19047",80103,"0"
"19","19047",80104,"0"
"19","19047",80105,"0"
"19","19047",80106,"0"
"19","19047",80107,"0"
"19","19047",80109,"0"
"19","19047",80199,""
"19","19047",80200,"0"
"19","19047",80201,"0"
"19","19047",80209,"0"
"19","19047",80299,""
"19","19047",80300,"0"
"19","19047",80400,"0"
"19","19047",80900,"0"
"19","19047",90100,"12"
"19","19047",90200,"1"
"19","19047",90300,"0"
"19","19047",90400,"0"
"19","19047",90500,"0"
"19","19047",90501,"0"
"19","19047",90502,"0"
"19","19047",90503,"0"
"19","19047",90509,"0"
"19","19047",90599,""
"19","19047",90600,"0"
"19","19047",90700,"0"
"19","19047",90701,"0"
"19","19047",90709,"0"
"19","19047",90799,""
"19","19047",90800,"0"
"19","19047",90900,"0"
"19","19047",91000,"0"
"19","19047",91100,"0"
"19","19047",91200,"0"
"19","19047",91300,"0"
"19","19047",91400,"0"
"19","19047",91500,"1"
"19","19047",91600,"0"
"19","19047",91900,"0"
"19","19047",999999,""
"19","19048",10100,"70"
"19","19048",10200,"0"
"19","19048",10300,"1"
"19","19048",10400,"401"
"19","19048",10900,"3"
"19","19048",20100,"14"
"19","19048",20200,"0"
"19","19048",20300,"81"
"19","19048",20400,"7"
"19","19048",20500,"0"
"19","19048",20600,"1"
"19","19048",20601,"1"
"19","19048",20602,"0"
"19","19048",20603,"0"
"19","19048",20604,"0"
"19","19048",20609,"0"
"19","19048",20699,""
"19","19048",20900,"0"
"19","19048",30100,"0"
"19","19048",30200,"0"
"19","19048",30300,"3"
"19","19048",30400,"22"
"19","19048",30500,"11"
"19","19048",30600,"18"
"19","19048",30700,"0"
"19","19048",30900,"39"
"19","19048",40100,"635"
"19","19048",40101,"143"
"19","19048",40102,"81"
"19","19048",40103,"142"
"19","19048",40104,"0"
"19","19048",40105,"45"
"19","19048",40106,"19"
"19","19048",40107,"0"
"19","19048",40108,"57"
"19","19048",40109,"0"
"19","19048",40110,"0"
"19","19048",40111,"0"
"19","19048",40112,"3"
"19","19048",40113,"133"
"19","19048",40114,"6"
"19","19048",40115,"0"
"19","19048",40116,"0"
"19","19048",40119,"6"
"19","19048",40199,""
"19","19048",40200,"0"
"19","19048",40300,"106"
"19","19048",40400,"33"
"19","19048",40500,"16"
"19","19048",40501,"0"
"19","19048",40509,"16"
"19","19048",40599,""
"19","19048",40600,"380"
"19","19048",40700,"36"
"19","19048",40900,"1"
"19","19048",50100,"947"
"19","19048",50200,"29"
"19","19048",50900,"222"
"19","19048",60100,"8"
"19","19048",60101,"7"
"19","19048",60102,"0"
"19","19048",60103,"1"
"19","19048",60104,"0"
"19","19048",60105,"0"
"19","19048",60106,"0"
"19","19048",60109,"0"
"19","19048",60199,""
"19","19048",60200,"0"
"19","19048",60201,"0"
"19","19048",60202,"0"
"19","19048",60203,"0"
"19","19048",60209,"0"
"19","19048",60299,""
"19","19048",60300,"0"
"19","19048",60400,"0"
"19","19048",60900,"42"
"21","21071",60109,"6"
"21","21071",60199,""
"21","21071",60200,"2"
"21","21071",60201,"1"
"21","21071",60202,"1"
"21","21071",60203,"0"
"21","21071",60209,"0"
"21","21071",60299,""
"21","21071",60300,"0"
"21","21071",60400,"0"
"21","21071",60900,"0"
"21","21071",70100,"2"
"21","21071",70101,"1"
"21","21071",70102,"0"
"21","21071",70103,"1"
"21","21071",70104,"0"
"21","21071",70109,"0"
"21","21071",70199,""
"21","21071",70200,"0"
"21","21071",70201,"0"
"21","21071",70202,"0"
"21","21071",70203,"0"
"21","21071",70204,"0"
"21","21071",70205,"0"
"21","21071",70206,"0"
"21","21071",70209,"0"
"21","21071",70299,""
"21","21071",70300,"0"
"21","21071",70400,"0"
"21","21071",70500,"0"
"21","21071",70600,"0"
"21","21071",70900,"1"
"21","21071",80100,"22"
"21","21071",80101,"0"
"21","21071",80102,"22"
"21","21071",80103,"0"
"21","21071",80104,"0"
"21","21071",80105,"0"
"21","21071",80106,"0"
"21","21071",80107,"0"
"21","21071",80109,"0"
"21","21071",80199,""
"21","21071",80200,"0"
"21","21071",80201,"0"
"21","21071",80209,"0"
"21","21071",80299,""
"21","21071",80300,"0"
"21","21071",80400,"0"
"21","21071",80900,"0"
"21","21071",90100,"4"
"21","21071",90200,"1"
"21","21071",90300,"1"
"21","21071",90400,"2"
"21","21071",90500,"3"
"21","21071",90501,"0"
"21","21071",90502,"0"
"21","21071",90503,"2"
"21","21071",90509,"1"
"21","21071",90599,""
"21","21071",90600,"0"
"21","21071",90700,"0"
"21","21071",90701,"0"
"21","21071",90709,"0"
"21","21071",90799,""
"21","21071",90800,"0"
"21","21071",90900,"0"
"21","21071",91000,"0"
"21","21071",91100,"0"
"21","21071",91200,"2"
"21","21071",91300,"0"
"21","21071",91400,"4"
"21","21071",91500,"0"
"21","21071",91600,"0"
"21","21071",91900,"11"
"21","21071",999999,""
"21","21074",10100,"11"
"21","21074",10200,"0"
"21","21074",10300,"1"
"21","21074",10400,"113"
"21","21074",10900,"0"
"21","21074",20100,"3"
"21","21074",20200,"0"
"21","21074",20300,"12"
"21","21074",20400,"0"
"21","21074",20500,"0"
"21","21074",20600,"0"
"21","21074",20601,"0"
"21","21074",20602,"0"
"21","21074",20603,"0"
"21","21074",20604,"0"
"21","21074",20609,"0"
"21","21074",20699,""
"21","21074",20900,"0"
"21","21074",30100,"0"
"21","21074",30200,"1"
"21","21074",30300,"0"
"21","21074",30400,"14"
"21","21074",30500,"0"
"21","21074",30600,"0"
"21","21074",30700,"0"
"21","21074",30900,"5"
"21","21074",40100,"342"
"21","21074",40101,"0"
"21","21074",40102,"36"
"21","21074",40103,"56"
"21","21074",40104,"6"
"21","21074",40105,"10"
"21","21074",40106,"1"
"21","21074",40107,"0"
"21","21074",40108,"10"
"21","21074",40109,"0"
"21","21074",40110,"1"
"21","21074",40111,"6"
"21","21074",40112,"0"
"21","21074",40113,"21"
"21","21074",40114,"3"
"21","21074",40115,"1"
"21","21074",40116,"0"
"21","21074",40119,"191"
"21","21074",40199,""
"21","21074",40200,"0"
"21","21074",40300,"26"
"21","21074",40400,"16"
"21","21074",40500,"4"
"21","21074",40501,"4"
"21","21074",40509,"0"
"21","21074",40599,""
"21","21074",40600,"33"
"21","21074",40700,"15"
"21","21074",40900,"0"
"21","21074",50100,"54"
"21","21074",50200,"0"
"21","21074",50900,"0"
"21","21074",60100,"1"
"21","21074",60101,"1"
"21","21074",60102,"0"
"21","21074",60103,"0"
"21","21074",60104,"0"
"21","21074",60105,"0"
"21","21074",60106,"0"
"21","21074",60109,"0"
"21","21074",60199,""
"21","21074",60200,"0"
"21","21074",60201,"0"
"21","21074",60202,"0"
"21","21074",60203,"0"
"21","21074",60209,"0"
"21","21074",60299,""
"21","21074",60300,"0"
"21","21074",60400,"0"
"21","21074",60900,"3"
"21","21074",70100,"3"
"21","21074",70101,"3"
"21","21074",70102,"0"
"21","21074",70103,"0"
"21","21074",70104,"0"
"21","21074",70109,"0"
"21","21074",70199,""
"21","21074",70200,"0"
"21","21074",70201,"0"
"21","21074",70202,"0"
"21","21074",70203,"0"
"21","21074",70204,"0"
"21","21074",70205,"0"
"21","21074",70206,"0"
"21","21074",70209,"0"
"21","21074",70299,""
"21","21074",70300,"0"
"21","21074",70400,"1"
"21","21074",70500,"0"
"21","21074",70600,"0"
"21","21074",70900,"0"
"21","21074",80100,"8"
"21","21074",80101,"0"
"21","21074",80102,"5"
"21","21074",80103,"3"
"21","21074",80104,"0"
"21","21074",80105,"0"
"21","21074",80106,"0"
"21","21074",80107,"0"
"21","21074",80109,"0"
"21","21074",80199,""
"21","21074",80200,"2"
"21","21074",80201,"0"
"21","21074",80209,"2"
"21","21074",80299,""
"21","21074",80300,"0"
"21","21074",80400,"0"
"21","21074",80900,"0"
"21","21074",90100,"70"
"21","21074",90200,"4"
"21","21074",90300,"2"
"21","21074",90400,"5"
"21","21074",90500,"0"
"21","21074",90501,"0"
"21","21074",90502,"0"
"21","21074",90503,"0"
"21","21074",90509,"0"
"21","21074",90599,""
"21","21074",90600,"4"
"21","21074",90700,"0"
"21","21074",90701,"0"
"21","21074",90709,"0"
"21","21074",90799,""
"21","21074",90800,"0"
"21","21074",90900,"0"
"21","21074",91000,"0"
"21","21074",91100,"0"
"21","21074",91200,"0"
"21","21074",91300,"0"
"21","21074",91400,"2"
"21","21074",91500,"0"
"21","21074",91600,"0"
"21","21074",91900,"11"
"21","21074",999999,""
"21","21085",10100,"39"
"21","21085",10200,"0"
"21","21085",10300,"0"
"21","21085",10400,"101"
"21","21085",10900,"1"
"21","21085",20100,"8"
"21","21085",20200,"0"
"21","21085",20300,"9"
"21","21085",20400,"0"
"21","21085",20500,"0"
"21","21085",20600,"2"
"21","21085",20601,"2"
"21","21085",20602,"0"
"21","21085",20603,"0"
"21","21085",20604,"0"
"21","21085",20609,"0"
"21","21085",20699,""
"21","21085",20900,"2"
"21","21085",30100,"0"
"21","21085",30200,"0"
"21","21085",30300,"0"
"21","21085",30400,"4"
"21","21085",30500,"1"
"21","21085",30600,"7"
"21","21085",30700,"0"
"21","21085",30900,"8"
"21","21085",40100,"301"
"21","21085",40101,"0"
"21","21085",40102,"28"
"21","21085",40103,"36"
"21","21085",40104,"3"
"21","21085",40105,"15"
"21","21085",40106,"0"
"21","21085",40107,"0"
"21","21085",40108,"1"
"21","21085",40109,"0"
"21","21085",40110,"0"
"21","21085",40111,"7"
"21","21085",40112,"0"
"21","21085",40113,"27"
"21","21085",40114,"3"
"21","21085",40115,"1"
"21","21085",40116,"0"
"21","21085",40119,"180"
"21","21085",40199,""
"21","21085",40200,"0"
"21","21085",40300,"57"
"21","21085",40400,"16"
"21","21085",40500,"3"
"21","21085",40501,"3"
"21","21085",40509,"0"
"21","21085",40599,""
"21","21085",40600,"70"
"21","21085",40700,"10"
"21","21085",40900,"0"
"21","21085",50100,"86"
"21","21085",50200,"1"
"21","21085",50900,"0"
"21","21085",60100,"2"
"21","21085",60101,"1"
"21","21085",60102,"0"
"21","21085",60103,"0"
"21","21085",60104,"0"
"21","21085",60105,"0"
"21","21085",60106,"0"
"21","21085",60109,"1"
"21","21085",60199,""
"21","21085",60200,"0"
"21","21085",60201,"0"
"21","21085",60202,"0"
"21","21085",60203,"0"
"21","21085",60209,"0"
"21","21085",60299,""
"21","21085",60300,"0"
"21","21085",60400,"0"
"21","21085",60900,"0"
"21","21085",70100,"5"
"21","21085",70101,"0"
"21","21085",70102,"0"
"21","21085",70103,"2"
"21","21085",70104,"3"
"21","21085",70109,"0"
"21","21085",70199,""
"21","21085",70200,"0"
"21","21085",70201,"0"
"21","21085",70202,"0"
"21","21085",70203,"0"
"21","21085",70204,"0"
"21","21085",70205,"0"
"21","21085",70206,"0"
"21","21085",70209,"0"
"21","21085",70299,""
"21","21085",70300,"0"
"21","21085",70400,"0"
"21","21085",70500,"0"
"21","21085",70600,"0"
"21","21085",70900,"4"
"21","21085",80100,"11"
"21","21085",80101,"0"
"21","21085",80102,"9"
"21","21085",80103,"2"
"21","21085",80104,"0"
"21","21085",80105,"0"
"21","21085",80106,"0"
"21","21085",80107,"0"
"21","21085",80109,"0"
"21","21085",80199,""
"21","21085",80200,"0"
"21","21085",80201,"0"
"21","21085",80209,"0"
"21","21085",80299,""
"21","21085",80300,"0"
"21","21085",80400,"1"
"21","21085",80900,"0"
"21","21085",90100,"79"
"21","21085",90200,"3"
"21","21085",90300,"0"
"21","21085",90400,"2"
"21","21085",90500,"0"
"21","21085",90501,"0"
"21","21085",90502,"0"
"21","21085",90503,"0"
"21","21085",90509,"0"
"21","21085",90599,""
"21","21085",90600,"0"
"21","21085",90700,"0"
"21","21085",90701,"0"
"21","21085",90709,"0"
"21","21085",90799,""
"21","21085",90800,"0"
"21","21085",90900,"0"
"21","21085",91000,"0"
"21","21085",91100,"0"
"21","21085",91200,"0"
"21","21085",91300,"0"
"21","21085",91400,"0"
"21","21085",91500,"0"
"21","21085",91600,"0"
"21","21085",91900,"18"
"22","22011",40104,"36"
"22","22011",40105,"46"
"22","22011",40106,"0"
"22","22011",40107,"0"
"22","22011",40108,"13"
